B,den,N,Band,System([band density])
6.491525423728814,2069208964942145.5,0,2,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
6.898305084745763,2052484553361094.2,0,2,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
1.2033898305084745,2036131206611355.8,1,3,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
3.5423728813559325,2015993273141243.2,0,2,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
3.6440677966101696,2007858162157187.2,0,2,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
6.288135593220339,2011477921042775.0,0,2,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
7.0,2002036484224158.0,0,2,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.2033898305084745,2024322226693981.2,1,3,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.5084745762711864,1995036289054747.5,1,3,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.8135593220338984,2005139583623526.2,1,3,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.9152542372881356,2014221473131417.5,1,3,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
3.745762711864407,1948352476221632.5,0,2,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
6.186440677966102,1977393383053981.5,0,2,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
1.0,1949751987095986.5,1,3,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
2.6271186440677967,1933145672141939.5,0,2,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
5.983050847457627,1908514509284894.8,0,2,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
1.1016949152542372,1912180238268111.0,1,2,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
1.305084745762712,1903925587866913.5,1,3,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
1.7118644067796611,1902536144693533.8,1,3,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
3.2372881355932206,1886169250559852.5,0,2,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
5.88135593220339,1875324551992394.8,0,2,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
1.6101694915254239,1875675805143171.2,1,3,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
3.135593220338983,1830352181834845.0,0,2,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
3.8474576271186445,1837655774326522.0,0,2,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
5.677966101694915,1813184288487430.8,0,2,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
5.779661016949153,1843611973972655.2,0,2,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
1.0,1817634800326056.2,1,2,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
2.1186440677966103,1818603106904657.0,1,3,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
2.3220338983050848,1823353089360637.5,1,3,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
1.2033898305084745,1764094059648580.0,2,0,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
3.0338983050847457,1774424804619808.8,0,2,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
5.576271186440678,1784550707609164.5,0,2,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
2.9322033898305087,1719593355967312.8,0,2,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
5.372881355932203,1730977101790299.0,0,2,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
2.830508474576271,1678266210983293.2,0,2,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
3.9491525423728815,1699408991520867.0,0,2,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
5.169491525423729,1681365710623266.0,0,2,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
5.271186440677966,1706174449579338.2,0,2,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
1.2033898305084745,1689371237517702.2,1,2,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
2.4237288135593222,1678953580678825.8,1,3,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
4.966101694915254,1633320287030979.2,0,2,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
5.067796610169491,1657734380873746.2,0,2,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
2.4237288135593222,1663033522383283.2,1,3,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
1.0,1651035346919443.2,2,3,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
1.1016949152542372,1655906651227592.5,2,3,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
4.76271186440678,1584082634198440.2,0,2,5.958000e+14 1.950000e+15 4.730000e+14 4.730000e+14
4.864406779661017,1609435331580887.5,0,2,5.958000e+14 1.950000e+15 4.730000e+14 4.730000e+14
4.661016949152542,1558706363882076.8,0,2,5.924000e+14 1.950000e+15 4.940000e+14 4.940000e+14
1.305084745762712,1564096677275745.5,1,2,5.924000e+14 1.950000e+15 4.940000e+14 4.940000e+14
1.5084745762711864,1539717851810311.5,1,2,5.924000e+14 1.950000e+15 4.940000e+14 4.940000e+14
3.8474576271186445,1501031828522173.2,2,1,5.890000e+14 1.950000e+15 5.150000e+14 5.150000e+14
4.152542372881356,1503648878490243.0,0,2,5.890000e+14 1.950000e+15 5.150000e+14 5.150000e+14
4.4576271186440675,1506290796539975.0,0,2,5.890000e+14 1.950000e+15 5.150000e+14 5.150000e+14
1.4067796610169492,1494383616050508.0,1,2,5.890000e+14 1.950000e+15 5.150000e+14 5.150000e+14
4.254237288135593,1478690742082840.5,0,2,5.856000e+14 1.950000e+15 5.350000e+14 5.350000e+14
2.5254237288135597,1478729191233876.8,1,3,5.856000e+14 1.950000e+15 5.350000e+14 5.350000e+14
1.9152542372881356,1361651979054663.0,1,2,5.788000e+14 1.950000e+15 5.800000e+14 5.800000e+14
1.2033898305084745,1367135124653826.5,2,3,5.788000e+14 1.950000e+15 5.800000e+14 5.800000e+14
1.0,1335776724179418.0,2,2,5.754000e+14 1.950000e+15 6.000000e+14 6.000000e+14
2.6271186440677967,1288248100678149.5,1,3,5.720000e+14 1.950000e+15 6.200000e+14 6.200000e+14
3.3389830508474576,1286958980650126.5,1,3,5.720000e+14 1.950000e+15 6.200000e+14 6.200000e+14
3.5423728813559325,1286479303610389.0,1,3,5.720000e+14 1.950000e+15 6.200000e+14 6.200000e+14
1.305084745762712,1293044662398493.5,2,3,5.720000e+14 1.950000e+15 6.200000e+14 6.200000e+14
1.1016949152542372,1224404210946217.5,2,2,5.686000e+14 1.950000e+15 6.400000e+14 6.400000e+14
3.2372881355932206,1254890588983992.0,1,3,5.686000e+14 1.950000e+15 6.400000e+14 6.400000e+14
3.0338983050847457,1185169017838669.0,1,3,5.652000e+14 1.950000e+15 6.600000e+14 6.600000e+14
2.7288135593220337,1151600243287155.0,1,3,5.618000e+14 1.950000e+15 6.850000e+14 6.850000e+14
2.830508474576271,1125277365130568.8,1,3,5.618000e+14 1.950000e+15 6.850000e+14 6.850000e+14
2.9322033898305087,1151076071088746.8,1,3,5.618000e+14 1.950000e+15 6.850000e+14 6.850000e+14
2.016949152542373,1112765385504533.0,1,2,5.584000e+14 1.950000e+15 7.050000e+14 7.050000e+14
3.745762711864407,1108423300776663.5,1,3,5.584000e+14 1.950000e+15 7.050000e+14 7.050000e+14
1.0,1114105986367510.0,3,3,5.584000e+14 1.950000e+15 7.050000e+14 7.050000e+14
1.7118644067796611,1066049884852057.0,2,3,5.550000e+14 1.950000e+15 7.250000e+14 7.250000e+14
1.8135593220338984,1043409050706615.8,2,3,5.550000e+14 1.950000e+15 7.250000e+14 7.250000e+14
1.2033898305084745,973119205357348.5,2,2,5.482000e+14 1.950000e+15 7.650000e+14 7.650000e+14
3.8474576271186445,975108234549579.2,1,3,5.482000e+14 1.950000e+15 7.650000e+14 7.650000e+14
1.1016949152542372,912122388043607.2,3,3,5.448000e+14 1.950000e+15 7.900000e+14 7.900000e+14
1.9152542372881356,878745205053683.2,4,1,5.414000e+14 1.950000e+15 8.100000e+14 8.100000e+14
2.2203389830508478,837282527040068.0,1,2,5.380000e+14 1.950000e+15 8.300000e+14 8.300000e+14
1.9152542372881356,837171286863226.8,2,3,5.380000e+14 1.950000e+15 8.300000e+14 8.300000e+14
1.1016949152542372,797101468530710.2,7,1,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
2.3220338983050848,792701618150564.0,1,2,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
1.0,768005751266724.0,3,2,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
6.084745762711865,766987951311975.5,1,3,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
6.186440677966102,782333357214691.0,1,3,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
6.288135593220339,794788894707937.5,1,3,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
6.389830508474577,800194405667246.0,1,3,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
6.491525423728814,793809503214867.5,1,3,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
6.593220338983051,770836377027770.0,1,3,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
1.5084745762711864,739438573658074.2,2,2,5.312000e+14 1.950000e+15 8.700000e+14 8.700000e+14
4.050847457627119,748731952369040.5,1,3,5.312000e+14 1.950000e+15 8.700000e+14 8.700000e+14
5.779661016949153,728853961546128.4,1,3,5.312000e+14 1.950000e+15 8.700000e+14 8.700000e+14
5.88135593220339,739359705656691.0,1,3,5.312000e+14 1.950000e+15 8.700000e+14 8.700000e+14
5.983050847457627,752104021544317.4,1,3,5.312000e+14 1.950000e+15 8.700000e+14 8.700000e+14
6.694915254237289,727070455652725.5,1,3,5.312000e+14 1.950000e+15 8.700000e+14 8.700000e+14
1.2033898305084745,731258361774404.8,3,3,5.312000e+14 1.950000e+15 8.700000e+14 8.700000e+14
4.152542372881356,692752257252466.0,1,3,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
4.254237288135593,672061749538168.2,1,3,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
4.3559322033898304,671946633171050.0,1,3,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
4.4576271186440675,679819752049953.1,1,3,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
4.559322033898305,688927528454425.2,1,3,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
4.661016949152542,696631709017997.1,1,3,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
4.76271186440678,702241847347281.5,1,3,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
6.796610169491526,660541835480584.5,1,3,5.244000e+14 1.950000e+15 9.150000e+14 9.150000e+14
2.5254237288135597,589792326472570.0,1,2,5.210000e+14 1.950000e+15 9.350000e+14 9.350000e+14
1.6101694915254239,583853090940377.2,2,2,5.210000e+14 1.950000e+15 9.350000e+14 9.350000e+14
1.9152542372881356,547797635449691.5,1,0,5.176000e+14 1.950000e+15 9.550000e+14 9.550000e+14
6.898305084745763,571612914818978.5,1,3,5.176000e+14 1.950000e+15 9.550000e+14 9.550000e+14
1.7118644067796611,502367865269109.5,2,2,5.142000e+14 1.950000e+15 9.750000e+14 9.750000e+14
1.1016949152542372,514833866332244.5,3,2,5.142000e+14 1.950000e+15 9.750000e+14 9.750000e+14
2.016949152542373,512557147903733.5,2,3,5.142000e+14 1.950000e+15 9.750000e+14 9.750000e+14
1.0,515731218110656.75,4,3,5.142000e+14 1.950000e+15 9.750000e+14 9.750000e+14
7.0,462661583898871.0,1,3,5.108000e+14 1.950000e+15 1.000000e+15 1.000000e+15
1.5084745762711864,417357231677626.0,3,3,5.074000e+14 1.950000e+15 1.020000e+15 1.020000e+15
1.2033898305084745,370856898031459.0,3,2,5.040000e+14 1.950000e+15 1.040000e+15 1.040000e+15
2.1186440677966103,357127113894624.0,2,3,5.040000e+14 1.950000e+15 1.040000e+15 1.040000e+15
3.745762711864407,315878002040313.0,2,1,5.006000e+14 1.950000e+15 1.060000e+15 1.060000e+15
2.7288135593220337,330750313628895.0,1,2,5.006000e+14 1.950000e+15 1.060000e+15 1.060000e+15
2.2203389830508478,328408100097995.25,2,3,5.006000e+14 1.950000e+15 1.060000e+15 1.060000e+15
1.8135593220338984,292718428217112.0,1,0,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
2.5254237288135597,291174716675140.0,3,1,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
2.830508474576271,299001949226194.25,1,2,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
2.9322033898305087,298027989103506.5,1,2,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
3.0338983050847457,299794938025700.5,1,2,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
3.135593220338983,300498269362327.4,1,2,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
3.2372881355932206,300842143490362.75,1,2,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
3.3389830508474576,295741376220511.5,1,2,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
1.8135593220338984,295994887071706.5,2,2,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
1.1016949152542372,280703480277513.0,4,3,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
1.305084745762712,217781601794404.5,3,2,4.938000e+14 1.950000e+15 1.105000e+15 1.105000e+15
1.6101694915254239,219345834332501.75,3,3,4.938000e+14 1.950000e+15 1.105000e+15 1.105000e+15
2.4237288135593222,203704562635635.75,2,3,4.904000e+14 1.950000e+15 1.125000e+15 1.125000e+15
1.0,148177110929240.75,4,2,4.870000e+14 1.950000e+15 1.145000e+15 1.145000e+15
1.2033898305084745,131455933198541.5,4,3,4.870000e+14 1.950000e+15 1.145000e+15 1.145000e+15
1.4067796610169492,120089014082292.25,3,2,4.836000e+14 1.950000e+15 1.165000e+15 1.165000e+15
1.5084745762711864,53257962640688.0,5,1,4.802000e+14 1.950000e+15 1.185000e+15 1.185000e+15
3.6440677966101696,11629965464741.875,1,2,4.768000e+14 1.950000e+15 1.210000e+15 1.210000e+15
1.9152542372881356,-33068460214741.0,2,2,4.734000e+14 1.950000e+15 1.230000e+15 1.230000e+15
1.305084745762712,-50573737016519.5,4,3,4.734000e+14 1.950000e+15 1.230000e+15 1.230000e+15
1.1016949152542372,-63802182267219.5,4,2,4.700000e+14 1.950000e+15 1.250000e+15 1.250000e+15
1.0,-67804170388467.75,5,3,4.700000e+14 1.950000e+15 1.250000e+15 1.250000e+15
1.5084745762711864,-117528869680777.75,3,2,4.666000e+14 1.950000e+15 1.270000e+15 1.270000e+15
2.6271186440677967,-124485756084298.88,2,3,4.666000e+14 1.950000e+15 1.270000e+15 1.270000e+15
3.745762711864407,-180459022137748.88,1,2,4.632000e+14 1.950000e+15 1.290000e+15 1.290000e+15
1.4067796610169492,-163095263309156.0,4,3,4.632000e+14 1.950000e+15 1.290000e+15 1.290000e+15
1.2033898305084745,-228512676493121.25,4,2,4.598000e+14 1.950000e+15 1.315000e+15 1.315000e+15
2.7288135593220337,-215174049456820.12,2,3,4.598000e+14 1.950000e+15 1.315000e+15 1.315000e+15
1.8135593220338984,-212387720505220.75,3,3,4.598000e+14 1.950000e+15 1.315000e+15 1.315000e+15
2.830508474576271,-249919094631025.25,2,3,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
2.9322033898305087,-267801515934379.88,2,3,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
1.6101694915254239,-295113372207883.1,1,0,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
2.1186440677966103,-303101443518699.1,2,2,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
3.135593220338983,-309535923174707.56,2,3,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
1.1016949152542372,-292326275944405.9,5,3,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
3.8474576271186445,-348386561109669.9,1,2,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
3.2372881355932206,-333303675177515.1,2,3,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
3.3389830508474576,-365515092560320.9,2,3,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
2.3220338983050848,-383227391915362.56,2,2,4.462000e+14 1.950000e+15 1.395000e+15 1.395000e+15
3.9491525423728815,-462544496399462.3,1,2,4.428000e+14 1.950000e+15 1.420000e+15 1.420000e+15
1.6101694915254239,-462304904733352.25,3,2,4.428000e+14 1.950000e+15 1.420000e+15 1.420000e+15
1.305084745762712,-458168035218611.9,4,2,4.428000e+14 1.950000e+15 1.420000e+15 1.420000e+15
3.440677966101695,-432564252734104.1,2,3,4.428000e+14 1.950000e+15 1.420000e+15 1.420000e+15
1.9152542372881356,-504815753188881.75,3,3,4.394000e+14 1.950000e+15 1.440000e+15 1.440000e+15
4.050847457627119,-524173484553630.0,1,2,4.360000e+14 1.950000e+15 1.460000e+15 1.460000e+15
4.152542372881356,-551273075262807.75,1,2,4.360000e+14 1.950000e+15 1.460000e+15 1.460000e+15
4.254237288135593,-562808053581351.9,1,2,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
4.3559322033898304,-572899190914978.5,1,2,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
4.4576271186440675,-584759513333232.0,1,2,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
