B,E,N,Band
5.484848484848485,7.79125362574443e-21,2.0,0.0
5.545454545454546,7.844678845269243e-21,2.0,0.0
5.606060606060606,7.897815022794481e-21,2.0,0.0
5.666666666666667,7.950666833131887e-21,2.0,0.0
5.7272727272727275,8.003238826424686e-21,2.0,0.0
5.787878787878788,8.055535432753074e-21,2.0,0.0
5.848484848484849,8.107560966523225e-21,2.0,0.0
5.909090909090909,8.15931963065214e-21,2.0,0.0
5.96969696969697,8.210815520559835e-21,2.0,0.0
6.03030303030303,8.262052627979602e-21,2.0,0.0
6.090909090909091,8.313034844596344e-21,2.0,0.0
6.151515151515151,8.363765965522408e-21,2.0,0.0
6.212121212121212,8.41424969261969e-21,2.0,0.0
6.2727272727272725,8.464489637676217e-21,2.0,0.0
6.333333333333334,8.514489325444958e-21,2.0,0.0
6.3939393939393945,8.564252196552075e-21,2.0,0.0
6.454545454545455,8.613781610281407e-21,2.0,0.0
6.515151515151516,8.663080847241575e-21,2.0,0.0
6.575757575757576,8.712153111921683e-21,2.0,0.0
6.636363636363637,8.761001535141272e-21,2.0,0.0
6.696969696969697,8.809629176399807e-21,2.0,0.0
6.757575757575758,8.858039026130689e-21,2.0,0.0
6.818181818181818,8.90623400786451e-21,2.0,0.0
6.878787878787879,8.954216980305953e-21,2.0,0.0
6.9393939393939394,9.001990739328528e-21,2.0,0.0
7.0,9.049558019891072e-21,2.0,0.0
1.0,3.1729381947783562e-21,3.0,0.0
1.0606060606060606,3.323786365748994e-21,3.0,0.0
1.121212121212121,3.470397895777702e-21,3.0,0.0
1.1818181818181819,3.613112031829424e-21,3.0,0.0
1.2424242424242424,3.752225026544554e-21,3.0,0.0
1.303030303030303,3.8879974007064026e-21,3.0,0.0
1.3636363636363638,4.020659700673491e-21,3.0,0.0
1.4242424242424243,4.1504171152877816e-21,3.0,0.0
1.4848484848484849,4.277453216814477e-21,3.0,0.0
1.5454545454545454,4.401933020865976e-21,3.0,0.0
1.606060606060606,4.524005510970837e-21,3.0,0.0
1.6666666666666667,4.643805738000984e-21,3.0,0.0
1.7272727272727273,4.761456578818868e-21,3.0,0.0
1.7878787878787878,4.8770702194085795e-21,3.0,0.0
1.8484848484848486,4.990749413478462e-21,3.0,0.0
1.9090909090909092,5.102588556732884e-21,3.0,0.0
1.9696969696969697,5.2126746087728546e-21,3.0,0.0
2.0303030303030303,5.321087888235741e-21,3.0,0.0
2.090909090909091,5.42790276184758e-21,3.0,0.0
2.1515151515151514,5.533188244191078e-21,3.0,0.0
2.212121212121212,5.637008521934873e-21,3.0,0.0
2.2727272727272725,5.7394234138365416e-21,3.0,0.0
2.3333333333333335,5.84048877588259e-21,3.0,0.0
2.393939393939394,5.9402568593569985e-21,3.0,0.0
2.4545454545454546,6.038776628354965e-21,3.0,0.0
2.515151515151515,6.136094042218356e-21,3.0,0.0
2.5757575757575757,6.2322523075163025e-21,3.0,0.0
2.6363636363636367,6.327292103490956e-21,3.0,0.0
2.6969696969696972,6.421251784305731e-21,3.0,0.0
2.757575757575758,6.514167560948378e-21,3.0,0.0
2.8181818181818183,6.60607366523574e-21,3.0,0.0
2.878787878787879,6.6970024980267275e-21,3.0,0.0
2.9393939393939394,6.786984763463156e-21,3.0,0.0
3.0,6.87604959081534e-21,3.0,0.0
3.0606060606060606,6.964224645303274e-21,3.0,0.0
3.121212121212121,7.051536229088551e-21,3.0,0.0
3.1818181818181817,7.138009373482008e-21,3.0,0.0
3.2424242424242427,7.223667923283268e-21,3.0,0.0
3.303030303030303,7.308534614057582e-21,3.0,0.0
3.3636363636363638,7.392631143059575e-21,3.0,0.0
3.4242424242424243,7.475978234430913e-21,3.0,0.0
3.484848484848485,7.55859569922694e-21,3.0,0.0
3.5454545454545454,7.640502490764935e-21,3.0,0.0
3.606060606060606,7.721716755732017e-21,3.0,0.0
3.666666666666667,7.802255881443168e-21,3.0,0.0
3.7272727272727275,7.882136539597966e-21,3.0,0.0
3.787878787878788,7.961374726847983e-21,3.0,0.0
3.8484848484848486,8.039985802454434e-21,3.0,0.0
3.909090909090909,8.117984523287168e-21,3.0,0.0
3.9696969696969697,8.19538507639089e-21,3.0,0.0
4.03030303030303,8.272201109322131e-21,3.0,0.0
4.090909090909091,8.348445758440726e-21,3.0,0.0
4.151515151515151,8.424131675321838e-21,3.0,0.0
4.212121212121213,8.499271051438945e-21,3.0,0.0
4.272727272727273,8.573875641254148e-21,3.0,0.0
4.333333333333334,8.64795678383961e-21,3.0,0.0
4.3939393939393945,8.72152542314278e-21,3.0,0.0
4.454545454545455,8.794592126997913e-21,3.0,0.0
4.515151515151516,8.867167104977424e-21,3.0,0.0
4.575757575757576,8.939260225168429e-21,3.0,0.0
4.636363636363637,9.010881029952554e-21,3.0,0.0
4.696969696969697,9.08203875086042e-21,3.0,0.0
4.757575757575758,9.152742322566274e-21,3.0,0.0
4.818181818181818,9.223000396082855e-21,3.0,0.0
4.878787878787879,9.29282135121162e-21,3.0,0.0
4.9393939393939394,9.362213308299087e-21,3.0,0.0
5.0,9.431184139345965e-21,3.0,0.0
5.0606060606060606,9.499741478512103e-21,3.0,0.0
5.121212121212121,9.56789273205692e-21,3.0,0.0
5.181818181818182,9.635645087752002e-21,3.0,0.0
5.242424242424242,9.703005523799678e-21,3.0,0.0
5.303030303030303,9.769980817288905e-21,3.0,0.0
5.363636363636363,9.836577552217513e-21,3.0,0.0
5.424242424242425,9.90280212710761e-21,3.0,0.0
5.484848484848485,9.968660762239155e-21,3.0,0.0
5.545454545454546,1.0034159506524798e-20,3.0,0.0
5.606060606060606,1.0099304244047499e-20,3.0,0.0
5.666666666666667,1.0164100700280948e-20,3.0,0.0
5.7272727272727275,1.0228554448011363e-20,3.0,0.0
5.787878787878788,1.0292670912978034e-20,3.0,0.0
5.848484848484849,1.0356455379248751e-20,3.0,0.0
5.909090909090909,1.0419912994345185e-20,3.0,0.0
5.96969696969697,1.0483048774132306e-20,3.0,0.0
6.03030303030303,1.054586760748499e-20,3.0,0.0
6.090909090909091,1.0608374260744065e-20,3.0,0.0
6.151515151515151,1.0670573381973316e-20,3.0,0.0
6.212121212121212,1.073246950502823e-20,3.0,0.0
6.2727272727272725,1.0794067053446505e-20,3.0,0.0
6.333333333333334,1.0855370344169826e-20,3.0,0.0
6.3939393939393945,1.0916383591105733e-20,3.0,0.0
6.454545454545455,1.0977110908537912e-20,3.0,0.0
6.515151515151516,1.1037556314392728e-20,3.0,0.0
6.575757575757576,1.1097723733369307e-20,3.0,0.0
6.636363636363637,1.1157616999940111e-20,3.0,0.0
6.696969696969697,1.1217239861228472e-20,3.0,0.0
6.757575757575758,1.127659597976918e-20,3.0,0.0
6.818181818181818,1.133568893615792e-20,3.0,0.0
6.878787878787879,1.1394522231594968e-20,3.0,0.0
6.9393939393939394,1.1453099290328214e-20,3.0,0.0
7.0,1.1511423462000414e-20,3.0,0.0
1.0,3.9542773508703004e-21,4.0,0.0
1.0606060606060606,4.128531982773929e-21,4.0,0.0
1.121212121212121,4.297894557744633e-21,4.0,0.0
1.1818181818181819,4.462756804582372e-21,4.0,0.0
1.2424242424242424,4.6234608065059315e-21,4.0,0.0
1.303030303030303,4.7803073871294404e-21,4.0,0.0
1.3636363636363638,4.9335627585737316e-21,4.0,0.0
1.4242424242424243,5.0834638526137456e-21,4.0,0.0
1.4848484848484849,5.230222640344578e-21,4.0,0.0
1.5454545454545454,5.374029665478066e-21,4.0,0.0
1.606060606060606,5.51505695946452e-21,4.0,0.0
1.6666666666666667,5.653460465703006e-21,4.0,0.0
1.7272727272727273,5.789382070252649e-21,4.0,0.0
1.7878787878787878,5.9229513144053256e-21,4.0,0.0
1.8484848484848486,6.054286847995143e-21,4.0,0.0
1.9090909090909092,6.1834976698609666e-21,4.0,0.0
1.9696969696969697,6.3106841923658234e-21,4.0,0.0
2.0303030303030303,6.435939159545441e-21,4.0,0.0
2.090909090909091,6.559348442757516e-21,4.0,0.0
2.1515151515151514,6.680991733234387e-21,4.0,0.0
2.212121212121212,6.800943147411e-21,4.0,0.0
2.2727272727272725,6.919271758090817e-21,4.0,0.0
2.3333333333333335,7.03604206226131e-21,4.0,0.0
2.393939393939394,7.151314394556065e-21,4.0,0.0
2.4545454545454546,7.265145293888169e-21,4.0,0.0
2.515151515151515,7.37758782957871e-21,4.0,0.0
2.5757575757575757,7.488691892319008e-21,4.0,0.0
2.6363636363636367,7.598504454493035e-21,4.0,0.0
2.6969696969696972,7.707069803713677e-21,4.0,0.0
2.757575757575758,7.81442975286637e-21,4.0,0.0
2.8181818181818183,7.920623829485569e-21,4.0,0.0
2.878787878787879,8.025689446896415e-21,4.0,0.0
2.9393939393939394,8.129662059222762e-21,4.0,0.0
3.0,8.232575302082422e-21,4.0,0.0
3.0606060606060606,8.334461120552473e-21,4.0,0.0
3.121212121212121,8.435349885784762e-21,4.0,0.0
3.1818181818181817,8.535270501478139e-21,4.0,0.0
3.2424242424242427,8.63425050126546e-21,4.0,0.0
3.303030303030303,8.732316137945189e-21,4.0,0.0
3.3636363636363638,8.829492465377152e-21,4.0,0.0
3.4242424242424243,8.925803413766361e-21,4.0,0.0
3.484848484848485,9.021271858975819e-21,4.0,0.0
3.5454545454545454,9.115919686437229e-21,4.0,0.0
3.606060606060606,9.209767850165337e-21,4.0,0.0
3.666666666666667,9.302836427326833e-21,4.0,0.0
3.7272727272727275,9.395144668766301e-21,4.0,0.0
3.787878787878788,9.486711045849441e-21,4.0,0.0
3.8484848484848486,9.577553293946397e-21,4.0,0.0
3.909090909090909,9.667688452845128e-21,4.0,0.0
3.9696969696969697,9.757132904355673e-21,4.0,0.0
4.03030303030303,9.845902407340287e-21,4.0,0.0
4.090909090909091,9.934012130381634e-21,4.0,0.0
4.151515151515151,1.0021476682280797e-20,4.0,0.0
4.212121212121213,1.0108310140558744e-20,4.0,0.0
4.272727272727273,1.0194526078118733e-20,4.0,0.0
4.333333333333334,1.0280137588212625e-20,4.0,0.0
4.3939393939393945,1.0365157307841159e-20,4.0,0.0
4.454545454545455,1.0449597439706573e-20,4.0,0.0
4.515151515151516,1.0533469772825591e-20,4.0,0.0
4.575757575757576,1.0616785701901325e-20,4.0,0.0
4.636363636363637,1.069955624554422e-20,4.0,0.0
4.696969696969697,1.0781792063424558e-20,4.0,0.0
4.757575757575758,1.0863503472432085e-20,4.0,0.0
4.818181818181818,1.0944700461912129e-20,4.0,0.0
4.878787878787879,1.10253927080419e-20,4.0,0.0
4.9393939393939394,1.1105589587405551e-20,4.0,0.0
5.0,1.1185300189821907e-20,4.0,0.0
5.0606060606060606,1.1264533330474535e-20,4.0,0.0
5.121212121212121,1.1343297561389996e-20,4.0,0.0
5.181818181818182,1.142160118230656e-20,4.0,0.0
5.242424242424242,1.1499452250972505e-20,4.0,0.0
5.303030303030303,1.1576858592910149e-20,4.0,0.0
5.363636363636363,1.1653827810679129e-20,4.0,0.0
5.424242424242425,1.1730367292669946e-20,4.0,0.0
5.484848484848485,1.1806484221456558e-20,4.0,0.0
5.545454545454546,1.188218558173477e-20,4.0,0.0
5.606060606060606,1.1957478167871262e-20,4.0,0.0
5.666666666666667,1.2032368591086279e-20,4.0,0.0
5.7272727272727275,1.210686328629155e-20,4.0,0.0
5.787878787878788,1.2180968518603449e-20,4.0,0.0
5.848484848484849,1.2254690389550001e-20,4.0,0.0
5.909090909090909,1.2328034842989153e-20,4.0,0.0
5.96969696969697,1.2401007670754616e-20,4.0,0.0
6.03030303030303,1.2473614518044396e-20,4.0,0.0
6.090909090909091,1.2545860888566173e-20,4.0,0.0
6.151515151515151,1.261775214945291e-20,4.0,0.0
6.212121212121212,1.2689293535961013e-20,4.0,0.0
6.2727272727272725,1.2760490155962725e-20,4.0,0.0
6.333333333333334,1.2831346994243643e-20,4.0,0.0
6.3939393939393945,1.2901868916615636e-20,4.0,0.0
6.454545454545455,1.2972060673854707e-20,4.0,0.0
6.515151515151516,1.304192690547285e-20,4.0,0.0
6.575757575757576,1.3111472143332386e-20,4.0,0.0
6.636363636363637,1.3180700815110711e-20,4.0,0.0
6.696969696969697,1.3249617247622997e-20,4.0,0.0
6.757575757575758,1.3318225670009846e-20,4.0,0.0
6.818181818181818,1.3386530216796608e-20,4.0,0.0
6.878787878787879,1.3454534930830571e-20,4.0,0.0
6.9393939393939394,1.3522243766101946e-20,4.0,0.0
7.0,1.358966059045423e-20,4.0,0.0
1.0,4.642952354463713e-21,5.0,0.0
1.0606060606060606,4.837846764215484e-21,5.0,0.0
