B,den,N,Band,System([band density])
3.8474576271186445,2916274957337524.0,1,0,9.700000e+14 1.950000e+15
1.0,2901546827409394.0,8,1,9.490000e+14 1.950000e+15
1.0,2839359396793039.5,8,1,9.070000e+14 1.950000e+15
1.2033898305084745,2823729075008753.0,3,0,8.860000e+14 1.950000e+15
1.0,2833458110675951.0,8,1,8.860000e+14 1.950000e+15
1.0,2832205929910115.0,8,1,8.650000e+14 1.950000e+15
1.5084745762711864,2658252808316370.0,0,2,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
1.7118644067796611,2665371052790933.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
4.152542372881356,2650740167943806.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
4.559322033898305,2649581925193702.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
1.2033898305084745,2587592106903949.0,0,2,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.4067796610169492,2606961224285925.0,0,2,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
4.4576271186440675,2602596988598436.0,0,3,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.305084745762712,2601812083130022.0,1,3,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.4067796610169492,2553186378083423.0,2,0,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
3.9491525423728815,2526538383992568.0,2,1,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.4067796610169492,2544476263368974.0,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
2.5254237288135597,2525447663353028.0,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.1016949152542372,2526699103500073.5,1,3,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
2.4237288135593222,2490818315942018.0,0,2,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.0,2483084962999694.5,1,3,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.2033898305084745,2475133443510061.0,1,3,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.6101694915254239,2411321808998777.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
