B,dos_at_mu,Band
1.0,-2.810555709029641e-117,0.0
1.0606060606060606,-7.043257180391943e-90,0.0
1.121212121212121,-5.414747163610539e-88,0.0
1.1818181818181819,-7.732300065687334e-126,0.0
1.2424242424242424,-9.044934213612883e-128,0.0
1.303030303030303,-2.319772693549914e-112,0.0
1.3636363636363638,-1.990154104069318e-93,0.0
1.4242424242424243,-1.1711097510551851e-77,0.0
1.4848484848484849,-1.4115202855514875e-84,0.0
1.5454545454545454,-2.5459628749229562e-118,0.0
1.606060606060606,-1.661890636148783e-141,0.0
1.6666666666666667,-3.931326506850441e-133,0.0
1.7272727272727273,-2.1948454304596357e-115,0.0
1.7878787878787878,-7.210833608603632e-103,0.0
1.8484848484848486,-1.1995064321812511e-95,0.0
1.9090909090909092,-3.6349913943170206e-90,0.0
1.9696969696969697,-1.917688017842338e-84,0.0
2.0303030303030303,-1.0316691750867805e-78,0.0
2.090909090909091,-4.533768983972522e-75,0.0
2.1515151515151514,-3.3943929212576223e-77,0.0
2.212121212121212,-7.78352722618146e-89,0.0
2.2727272727272725,-5.7070031757691016e-111,0.0
2.3333333333333335,-7.483219917416499e-139,0.0
2.393939393939394,-2.2894626423913393e-162,0.0
2.4545454545454546,-3.778632306569051e-173,0.0
2.515151515151515,-2.862671264019176e-171,0.0
2.5757575757575757,-2.719447989341223e-162,0.0
2.6363636363636367,-8.59817743703211e-151,0.0
2.6969696969696972,-2.1831328310981545e-138,0.0
2.757575757575758,-5.318841174715031e-125,0.0
2.8181818181818183,-2.832555668859614e-110,0.0
2.878787878787879,-2.5314880862423e-94,0.0
2.9393939393939394,-6.130655604731036e-78,0.0
3.0,-2.3544218826478975e-62,0.0
3.0606060606060606,-9.743304621696264e-49,0.0
3.121212121212121,-9.069777861011898e-38,0.0
3.1818181818181817,-1.3934720115097078e-29,0.0
3.2424242424242427,-5.16558657954785e-24,0.0
3.303030303030303,-7.037535057555249e-21,0.0
3.3636363636363638,-4.1526906995646916e-20,0.0
3.4242424242424243,-1.052777939170879e-21,0.0
3.484848484848485,-1.2780936301042146e-25,0.0
3.5454545454545454,-1.2496376228496069e-31,0.0
3.606060606060606,-2.8806574285252167e-39,0.0
3.666666666666667,-7.278730796368443e-48,0.0
3.7272727272727275,-1.1167725108454022e-56,0.0
3.787878787878788,-4.872111624680174e-65,0.0
3.8484848484848486,-1.8419540860169138e-72,0.0
3.909090909090909,-1.06043286627011e-78,0.0
3.9696969696969697,-9.443354890872996e-84,0.0
4.03030303030303,-8.271046277609251e-88,0.0
4.090909090909091,-3.1782779880781e-91,0.0
4.151515151515151,-1.8885172860788058e-94,0.0
4.212121212121213,-5.373819326116752e-98,0.0
4.272727272727273,-2.1710643988660624e-102,0.0
4.333333333333334,-3.779758403379674e-108,0.0
4.3939393939393945,-9.355074531078158e-116,0.0
4.454545454545455,-1.2679519274099938e-125,0.0
4.515151515151516,-4.6897385626408045e-138,0.0
4.575757575757576,-3.52044802410935e-153,0.0
4.636363636363637,-7.046057596691109e-171,0.0
4.696969696969697,-1.008697087901558e-190,0.0
4.757575757575758,-5.910656688588225e-212,0.0
4.818181818181818,-1.516755901479978e-233,0.0
4.878787878787879,-2.460868540309348e-254,0.0
4.9393939393939394,-3.142557146236843e-273,0.0
5.0,-0.0,0.0
5.0606060606060606,-0.0,0.0
5.121212121212121,-0.0,0.0
5.181818181818182,-0.0,0.0
5.242424242424242,-0.0,0.0
5.303030303030303,-0.0,0.0
5.363636363636363,-0.0,0.0
5.424242424242425,-0.0,0.0
5.484848484848485,-0.0,0.0
5.545454545454546,-0.0,0.0
5.606060606060606,-0.0,0.0
5.666666666666667,-0.0,0.0
5.7272727272727275,-0.0,0.0
5.787878787878788,-0.0,0.0
5.848484848484849,-0.0,0.0
5.909090909090909,-5.2732774187678185e-284,0.0
5.96969696969697,-1.036066373317126e-276,0.0
6.03030303030303,-1.0157814901609315e-268,0.0
6.090909090909091,-5.592721410053513e-260,0.0
6.151515151515151,-1.8931317357288e-250,0.0
6.212121212121212,-4.1491483117693023e-240,0.0
6.2727272727272725,-5.903886591793415e-229,0.0
6.333333333333334,-5.162036266668388e-217,0.0
6.3939393939393945,-2.4613171205633578e-204,0.0
6.454545454545455,-5.3055789911392285e-191,0.0
