B,dos_at_mu,System([band density])
1.0,5.8334683817416205e+35,2.500000e+15 1.950000e+15
1.0402684563758389,7.288006363719625e+35,2.500000e+15 1.950000e+15
1.0805369127516777,1.3024261251722381e+36,2.500000e+15 1.950000e+15
1.1208053691275168,9.937177739795885e+35,2.500000e+15 1.950000e+15
1.1610738255033557,6.131472693481226e+35,2.500000e+15 1.950000e+15
1.2013422818791946,1.2173673413279662e+36,2.500000e+15 1.950000e+15
1.2416107382550337,1.3215013858834955e+36,2.500000e+15 1.950000e+15
1.2818791946308725,9.083733782383067e+35,2.500000e+15 1.950000e+15
1.3221476510067114,6.710992099791165e+35,2.500000e+15 1.950000e+15
1.3624161073825503,9.492397018116716e+35,2.500000e+15 1.950000e+15
1.4026845637583891,1.0308840127167572e+36,2.500000e+15 1.950000e+15
1.4429530201342282,1.0206628123445943e+36,2.500000e+15 1.950000e+15
1.483221476510067,1.0637813031373223e+36,2.500000e+15 1.950000e+15
1.523489932885906,1.0919302533066359e+36,2.500000e+15 1.950000e+15
1.563758389261745,1.142614812583187e+36,2.500000e+15 1.950000e+15
1.604026845637584,1.013240083678388e+36,2.500000e+15 1.950000e+15
1.6442953020134228,5.6291963312018425e+35,2.500000e+15 1.950000e+15
1.6845637583892616,3.880453371617467e+35,2.500000e+15 1.950000e+15
1.7248322147651005,8.965071088384943e+35,2.500000e+15 1.950000e+15
1.7651006711409396,1.4343021354743167e+36,2.500000e+15 1.950000e+15
1.8053691275167785,1.7883183927476782e+36,2.500000e+15 1.950000e+15
1.8456375838926173,1.9591052231466583e+36,2.500000e+15 1.950000e+15
1.8859060402684564,1.867589314597987e+36,2.500000e+15 1.950000e+15
1.9261744966442953,1.4649212366177727e+36,2.500000e+15 1.950000e+15
1.9664429530201342,8.549554705968144e+35,2.500000e+15 1.950000e+15
2.0067114093959733,2.808229859172704e+35,2.500000e+15 1.950000e+15
2.046979865771812,2.903840644948779e+34,2.500000e+15 1.950000e+15
2.087248322147651,2.4944666220146976e+35,2.500000e+15 1.950000e+15
2.12751677852349,7.942826088232972e+35,2.500000e+15 1.950000e+15
2.1677852348993287,1.41345232158231e+36,2.500000e+15 1.950000e+15
2.208053691275168,1.9934277737534643e+36,2.500000e+15 1.950000e+15
2.248322147651007,2.434455307087402e+36,2.500000e+15 1.950000e+15
2.2885906040268456,2.6489935258038682e+36,2.500000e+15 1.950000e+15
2.328859060402684,2.61881944553018e+36,2.500000e+15 1.950000e+15
2.3691275167785233,2.4031313580419324e+36,2.500000e+15 1.950000e+15
2.4093959731543624,2.0911452079906717e+36,2.500000e+15 1.950000e+15
2.449664429530201,1.6969264184343706e+36,2.500000e+15 1.950000e+15
2.48993288590604,1.1792597800707113e+36,2.500000e+15 1.950000e+15
2.530201342281879,6.82730853073203e+35,2.500000e+15 1.950000e+15
2.570469798657718,2.9559739142988073e+35,2.500000e+15 1.950000e+15
2.610738255033557,2.7660517912538397e+34,2.500000e+15 1.950000e+15
2.651006711409396,5.632285764836607e+34,2.500000e+15 1.950000e+15
2.6912751677852347,3.1117525216081076e+35,2.500000e+15 1.950000e+15
2.7315436241610738,7.547970469453201e+35,2.500000e+15 1.950000e+15
2.771812080536913,1.2226598636302621e+36,2.500000e+15 1.950000e+15
2.8120805369127515,1.5732182775447055e+36,2.500000e+15 1.950000e+15
2.8523489932885906,1.7368198035283398e+36,2.500000e+15 1.950000e+15
2.8926174496644297,1.7116599951775017e+36,2.500000e+15 1.950000e+15
2.9328859060402683,1.5471355089050827e+36,2.500000e+15 1.950000e+15
2.973154362416107,1.3194832348623125e+36,2.500000e+15 1.950000e+15
3.013422818791946,1.1068441766322767e+36,2.500000e+15 1.950000e+15
3.053691275167785,9.711054009956086e+35,2.500000e+15 1.950000e+15
3.093959731543624,9.482672842699086e+35,2.500000e+15 1.950000e+15
3.134228187919463,1.0451859449785298e+36,2.500000e+15 1.950000e+15
3.174496644295302,1.240854706970437e+36,2.500000e+15 1.950000e+15
3.2147651006711406,1.4918070502467562e+36,2.500000e+15 1.950000e+15
3.2550335570469797,1.741225142379535e+36,2.500000e+15 1.950000e+15
3.295302013422819,1.9303264191210216e+36,2.500000e+15 1.950000e+15
3.3355704697986575,2.0097235975616724e+36,2.500000e+15 1.950000e+15
3.3758389261744965,1.948434250887741e+36,2.500000e+15 1.950000e+15
3.4161073825503356,1.7395437970740138e+36,2.500000e+15 1.950000e+15
3.4563758389261743,1.4036628574305068e+36,2.500000e+15 1.950000e+15
3.4966442953020134,9.917201576038406e+35,2.500000e+15 1.950000e+15
3.536912751677852,5.832283293521066e+35,2.500000e+15 1.950000e+15
3.577181208053691,2.6552835902970695e+35,2.500000e+15 1.950000e+15
3.61744966442953,8.59920624440228e+34,2.500000e+15 1.950000e+15
3.657718120805369,2.0241822632537108e+34,2.500000e+15 1.950000e+15
3.697986577181208,1.6999260499293898e+34,2.500000e+15 1.950000e+15
3.7382550335570466,7.118358516906645e+34,2.500000e+15 1.950000e+15
3.7785234899328857,1.993246373936615e+35,2.500000e+15 1.950000e+15
3.8187919463087248,4.2570409832681594e+35,2.500000e+15 1.950000e+15
3.8590604026845634,7.472027010103396e+35,2.500000e+15 1.950000e+15
3.8993288590604025,1.1350430578169333e+36,2.500000e+15 1.950000e+15
3.9395973154362416,1.543679023828835e+36,2.500000e+15 1.950000e+15
3.9798657718120802,1.9217587418148126e+36,2.500000e+15 1.950000e+15
4.020134228187919,2.222049477617742e+36,2.500000e+15 1.950000e+15
4.060402684563758,2.4090689485349378e+36,2.500000e+15 1.950000e+15
4.100671140939597,2.4636790495604976e+36,2.500000e+15 1.950000e+15
4.140939597315436,2.384326255434177e+36,2.500000e+15 1.950000e+15
4.181208053691275,2.1852713804341332e+36,2.500000e+15 1.950000e+15
4.221476510067114,1.892794567121113e+36,2.500000e+15 1.950000e+15
4.2617449664429525,1.5406687992146897e+36,2.500000e+15 1.950000e+15
4.302013422818792,1.1660008964956566e+36,2.500000e+15 1.950000e+15
4.342281879194631,8.058545195277701e+35,2.500000e+15 1.950000e+15
4.382550335570469,4.940534720056515e+35,2.500000e+15 1.950000e+15
4.422818791946309,2.5667772155669527e+35,2.500000e+15 1.950000e+15
4.4630872483221475,1.052691404850513e+35,2.500000e+15 1.950000e+15
4.503355704697986,3.05866467504802e+34,2.500000e+15 1.950000e+15
4.543624161073826,5.359757323700223e+33,2.500000e+15 1.950000e+15
4.583892617449664,4.551264982168172e+32,2.500000e+15 1.950000e+15
4.624161073825503,2.7895724958216133e+32,2.500000e+15 1.950000e+15
4.6644295302013425,5.477866060799512e+33,2.500000e+15 1.950000e+15
4.704697986577181,3.183372235135435e+34,2.500000e+15 1.950000e+15
4.74496644295302,8.388307745040143e+34,2.500000e+15 1.950000e+15
4.785234899328859,1.802080693613528e+35,2.500000e+15 1.950000e+15
4.825503355704697,3.319219986485657e+35,2.500000e+15 1.950000e+15
4.865771812080537,5.433243066117324e+35,2.500000e+15 1.950000e+15
4.906040268456376,8.110396238470464e+35,2.500000e+15 1.950000e+15
4.946308724832214,1.1248078495555939e+36,2.500000e+15 1.950000e+15
4.9865771812080535,1.46912592351774e+36,2.500000e+15 1.950000e+15
5.026845637583892,1.8251625924432775e+36,2.500000e+15 1.950000e+15
5.067114093959732,2.1726468157953736e+36,2.500000e+15 1.950000e+15
5.10738255033557,2.4916058483946458e+36,2.500000e+15 1.950000e+15
5.147651006711409,2.763899832257803e+36,2.500000e+15 1.950000e+15
5.187919463087248,2.974511644513557e+36,2.500000e+15 1.950000e+15
5.228187919463087,3.112543866307531e+36,2.500000e+15 1.950000e+15
5.268456375838926,3.171872106631081e+36,2.500000e+15 1.950000e+15
5.308724832214764,3.151414515470348e+36,2.500000e+15 1.950000e+15
5.348993288590604,3.0550013175369897e+36,2.500000e+15 1.950000e+15
5.389261744966443,2.890861102832668e+36,2.500000e+15 1.950000e+15
5.429530201342281,2.670776122705146e+36,2.500000e+15 1.950000e+15
5.469798657718121,2.4089907365976026e+36,2.500000e+15 1.950000e+15
5.510067114093959,2.1209804824522734e+36,2.500000e+15 1.950000e+15
5.550335570469798,1.8222009155984465e+36,2.500000e+15 1.950000e+15
5.590604026845638,1.5269342194195748e+36,2.500000e+15 1.950000e+15
5.630872483221476,1.2473380729408757e+36,2.500000e+15 1.950000e+15
5.671140939597315,9.927768952749241e+35,2.500000e+15 1.950000e+15
5.7114093959731544,7.694826181382587e+35,2.500000e+15 1.950000e+15
5.751677852348993,5.8055349412562385e+35,2.500000e+15 1.950000e+15
5.791946308724832,4.262590697680056e+35,2.500000e+15 1.950000e+15
5.832214765100671,3.0458263246874903e+35,2.500000e+15 1.950000e+15
5.87248322147651,2.1190557499575895e+35,2.500000e+15 1.950000e+15
5.912751677852349,1.4372732972515816e+35,2.500000e+15 1.950000e+15
5.953020134228187,9.532325104125091e+34,2.500000e+15 1.950000e+15
5.993288590604027,6.2269489575030575e+34,2.500000e+15 1.950000e+15
6.033557046979865,4.080125857550368e+34,2.500000e+15 1.950000e+15
6.073825503355704,2.8008139466434083e+34,2.500000e+15 1.950000e+15
6.114093959731544,2.1897099585675937e+34,2.500000e+15 1.950000e+15
6.154362416107382,2.13653903837879e+34,2.500000e+15 1.950000e+15
6.194630872483221,2.612254454474658e+34,2.500000e+15 1.950000e+15
6.23489932885906,3.6589109534829326e+34,2.500000e+15 1.950000e+15
6.275167785234899,5.378651570340438e+34,2.500000e+15 1.950000e+15
6.315436241610738,7.92225250270906e+34,2.500000e+15 1.950000e+15
6.355704697986577,1.1477170503883752e+35,2.500000e+15 1.950000e+15
6.395973154362416,1.6254939568194232e+35,2.500000e+15 1.950000e+15
6.4362416107382545,2.247787532724706e+35,2.500000e+15 1.950000e+15
6.476510067114093,3.036520565462672e+35,2.500000e+15 1.950000e+15
6.516778523489933,4.0118879142591486e+35,2.500000e+15 1.950000e+15
6.557046979865771,5.1909404461525674e+35,2.500000e+15 1.950000e+15
6.59731543624161,6.586216613828944e+35,2.500000e+15 1.950000e+15
6.6375838926174495,8.204476157349329e+35,2.500000e+15 1.950000e+15
6.677852348993288,1.0045600386504699e+36,2.500000e+15 1.950000e+15
6.718120805369127,1.2101731029172233e+36,2.500000e+15 1.950000e+15
6.758389261744966,1.4356721519309857e+36,2.500000e+15 1.950000e+15
6.798657718120805,1.6785968155551298e+36,2.500000e+15 1.950000e+15
6.838926174496644,1.935667244532621e+36,2.500000e+15 1.950000e+15
6.879194630872483,2.2028560549385808e+36,2.500000e+15 1.950000e+15
6.919463087248322,2.475505315365992e+36,2.500000e+15 1.950000e+15
6.9597315436241605,2.7484842785388105e+36,2.500000e+15 1.950000e+15
7.0,3.0163799844341705e+36,2.500000e+15 1.950000e+15
1.0,5.431474309579266e+35,2.481216e+15 1.950000e+15
1.0402684563758389,8.399476988066478e+35,2.481216e+15 1.950000e+15
1.0805369127516777,1.3033305291082706e+36,2.481216e+15 1.950000e+15
1.1208053691275168,9.167845744578258e+35,2.481216e+15 1.950000e+15
1.1610738255033557,6.834884738807945e+35,2.481216e+15 1.950000e+15
1.2013422818791946,1.2204541445493918e+36,2.481216e+15 1.950000e+15
1.2416107382550337,1.2336083825540655e+36,2.481216e+15 1.950000e+15
1.2818791946308725,8.747359304377544e+35,2.481216e+15 1.950000e+15
1.3221476510067114,7.685129596071622e+35,2.481216e+15 1.950000e+15
1.3624161073825503,9.57734876023909e+35,2.481216e+15 1.950000e+15
1.4026845637583891,9.234900506502947e+35,2.481216e+15 1.950000e+15
1.4429530201342282,9.637790437581077e+35,2.481216e+15 1.950000e+15
1.483221476510067,1.1134573085021735e+36,2.481216e+15 1.950000e+15
1.523489932885906,1.2109082619359088e+36,2.481216e+15 1.950000e+15
1.563758389261745,1.2149509999069173e+36,2.481216e+15 1.950000e+15
1.604026845637584,9.471474461765636e+35,2.481216e+15 1.950000e+15
1.6442953020134228,4.321603523842509e+35,2.481216e+15 1.950000e+15
1.6845637583892616,4.023637381085351e+35,2.481216e+15 1.950000e+15
1.7248322147651005,9.985810871494298e+35,2.481216e+15 1.950000e+15
1.7651006711409396,1.568794055350363e+36,2.481216e+15 1.950000e+15
1.8053691275167785,1.915579826511066e+36,2.481216e+15 1.950000e+15
1.8456375838926173,2.048961861300588e+36,2.481216e+15 1.950000e+15
1.8859060402684564,1.868091199146383e+36,2.481216e+15 1.950000e+15
1.9261744966442953,1.3638600480325412e+36,2.481216e+15 1.950000e+15
1.9664429530201342,7.073965078935452e+35,2.481216e+15 1.950000e+15
2.0067114093959733,1.8017550072159626e+35,2.481216e+15 1.950000e+15
2.046979865771812,3.772211224104299e+34,2.481216e+15 1.950000e+15
2.087248322147651,3.5798038069990634e+35,2.481216e+15 1.950000e+15
2.12751677852349,9.327567500171326e+35,2.481216e+15 1.950000e+15
2.1677852348993287,1.5362858039881343e+36,2.481216e+15 1.950000e+15
2.208053691275168,2.0659537972086796e+36,2.481216e+15 1.950000e+15
2.248322147651007,2.4286896846194773e+36,2.481216e+15 1.950000e+15
2.2885906040268456,2.563791874525001e+36,2.481216e+15 1.950000e+15
2.328859060402684,2.4818968791848533e+36,2.481216e+15 1.950000e+15
2.3691275167785233,2.2506592863857893e+36,2.481216e+15 1.950000e+15
2.4093959731543624,1.9456609887531538e+36,2.481216e+15 1.950000e+15
2.449664429530201,1.554199400255107e+36,2.481216e+15 1.950000e+15
2.48993288590604,1.0677384450423636e+36,2.481216e+15 1.950000e+15
2.530201342281879,6.0436381759038945e+35,2.481216e+15 1.950000e+15
2.570469798657718,2.1537821926148704e+35,2.481216e+15 1.950000e+15
2.610738255033557,1.518921207147625e+34,2.481216e+15 1.950000e+15
2.651006711409396,1.1603291785756594e+35,2.481216e+15 1.950000e+15
2.6912751677852347,4.464764834428069e+35,2.481216e+15 1.950000e+15
2.7315436241610738,9.21149754522918e+35,2.481216e+15 1.950000e+15
2.771812080536913,1.3649500200063292e+36,2.481216e+15 1.950000e+15
2.8120805369127515,1.648867738523297e+36,2.481216e+15 1.950000e+15
2.8523489932885906,1.723493707166682e+36,2.481216e+15 1.950000e+15
2.8926174496644297,1.6108019349731192e+36,2.481216e+15 1.950000e+15
2.9328859060402683,1.3802082742102313e+36,2.481216e+15 1.950000e+15
2.973154362416107,1.1188336901206913e+36,2.481216e+15 1.950000e+15
3.013422818791946,9.063180506960896e+35,2.481216e+15 1.950000e+15
3.053691275167785,7.993336732139277e+35,2.481216e+15 1.950000e+15
3.093959731543624,8.245650460171635e+35,2.481216e+15 1.950000e+15
3.134228187919463,9.773828824306216e+35,2.481216e+15 1.950000e+15
3.174496644295302,1.2249266064697379e+36,2.481216e+15 1.950000e+15
3.2147651006711406,1.513166939939047e+36,2.481216e+15 1.950000e+15
3.2550335570469797,1.777411609042095e+36,2.481216e+15 1.950000e+15
3.295302013422819,1.955102078491054e+36,2.481216e+15 1.950000e+15
3.3355704697986575,1.9985572287068763e+36,2.481216e+15 1.950000e+15
3.3758389261744965,1.8847816666663553e+36,2.481216e+15 1.950000e+15
3.4161073825503356,1.6208836316485898e+36,2.481216e+15 1.950000e+15
3.4563758389261743,1.2457472253332372e+36,2.481216e+15 1.950000e+15
3.4966442953020134,8.277915948128003e+35,2.481216e+15 1.950000e+15
3.536912751677852,4.5265633674061356e+35,2.481216e+15 1.950000e+15
3.577181208053691,1.9116845278292505e+35,2.481216e+15 1.950000e+15
3.61744966442953,5.931954863501101e+34,2.481216e+15 1.950000e+15
3.657718120805369,1.9005285317569918e+34,2.481216e+15 1.950000e+15
3.697986577181208,3.713632071679826e+34,2.481216e+15 1.950000e+15
3.7382550335570466,1.2646260893125474e+35,2.481216e+15 1.950000e+15
3.7785234899328857,2.9930671855591193e+35,2.481216e+15 1.950000e+15
3.8187919463087248,5.699926290729723e+35,2.481216e+15 1.950000e+15
3.8590604026845634,9.233173138168393e+35,2.481216e+15 1.950000e+15
3.8993288590604025,1.3223441036396279e+36,2.481216e+15 1.950000e+15
3.9395973154362416,1.7183839003445304e+36,2.481216e+15 1.950000e+15
3.9798657718120802,2.0617991118490997e+36,2.481216e+15 1.950000e+15
4.020134228187919,2.3111136411985658e+36,2.481216e+15 1.950000e+15
4.060402684563758,2.439159655056344e+36,2.481216e+15 1.950000e+15
4.100671140939597,2.4357007216728262e+36,2.481216e+15 1.950000e+15
4.140939597315436,2.3067164730167612e+36,2.481216e+15 1.950000e+15
