B,E,N,Band
10.989898989898991,-3.0729075169047975e-21,0.0,0.0
11.151515151515152,-3.071352440108332e-21,0.0,0.0
11.313131313131315,-3.069797363311867e-21,0.0,0.0
11.474747474747476,-3.0682422865154017e-21,0.0,0.0
11.636363636363637,-3.066687209718936e-21,0.0,0.0
11.7979797979798,-3.065132132922471e-21,0.0,0.0
11.95959595959596,-3.0635770561260055e-21,0.0,0.0
12.121212121212123,-3.0620219793295403e-21,0.0,0.0
12.282828282828284,-3.060466902533075e-21,0.0,0.0
12.444444444444445,-3.05891182573661e-21,0.0,0.0
12.606060606060607,-3.0573567489401445e-21,0.0,0.0
12.767676767676768,-3.0558016721436794e-21,0.0,0.0
12.92929292929293,-3.054246595347214e-21,0.0,0.0
13.090909090909092,-3.0526915185507487e-21,0.0,0.0
13.252525252525254,-3.0511364417542835e-21,0.0,0.0
13.414141414141415,-3.049581364957818e-21,0.0,0.0
13.575757575757576,-3.048026288161353e-21,0.0,0.0
13.737373737373739,-3.0464712113648877e-21,0.0,0.0
13.8989898989899,-3.044916134568422e-21,0.0,0.0
14.060606060606062,-3.043361057771957e-21,0.0,0.0
14.222222222222223,-3.041805980975492e-21,0.0,0.0
14.383838383838386,-3.0402509041790263e-21,0.0,0.0
14.545454545454547,-3.0386958273825612e-21,0.0,0.0
14.707070707070708,-3.037140750586096e-21,0.0,0.0
14.86868686868687,-3.0355856737896305e-21,0.0,0.0
15.030303030303031,-3.0340305969931654e-21,0.0,0.0
15.191919191919194,-3.0324755201967002e-21,0.0,0.0
15.353535353535355,-3.0309204434002347e-21,0.0,0.0
15.515151515151516,-3.0293653666037695e-21,0.0,0.0
15.676767676767678,-3.0278102898073044e-21,0.0,0.0
15.83838383838384,-3.026255213010839e-21,0.0,0.0
16.0,-3.0247001362143737e-21,0.0,0.0
0.0,-3.1786527390644364e-21,1.0,0.0
0.16161616161616163,-1.1916253798300816e-21,1.0,0.0
0.32323232323232326,-3.682115541955121e-22,1.0,0.0
0.48484848484848486,2.637593301137275e-22,1.0,0.0
0.6464646464646465,7.96632127950935e-22,1.0,0.0
0.8080808080808082,1.2661758323594874e-21,1.0,0.0
0.9696969696969697,1.6907349561924817e-21,1.0,0.0
1.1313131313131315,2.0812069789445366e-21,1.0,0.0
1.292929292929293,2.44469220969085e-21,1.0,0.0
1.4545454545454546,2.7861225388037544e-21,1.0,0.0
1.6161616161616164,3.1090888448054473e-21,1.0,0.0
1.777777777777778,3.416301950294389e-21,1.0,0.0
1.9393939393939394,3.709867894286379e-21,1.0,0.0
2.101010101010101,3.991461498663441e-21,1.0,0.0
2.262626262626263,4.262440702253856e-21,1.0,0.0
2.4242424242424243,4.523924641094967e-21,1.0,0.0
2.585858585858586,4.776848607240784e-21,1.0,0.0
2.747474747474748,5.022003741481493e-21,1.0,0.0
2.909090909090909,5.2600663435457665e-21,1.0,0.0
3.070707070707071,5.491619937905584e-21,1.0,0.0
3.2323232323232327,5.717172170386489e-21,1.0,0.0
3.393939393939394,5.937167942824462e-21,1.0,0.0
3.555555555555556,6.151999761488228e-21,1.0,0.0
3.7171717171717176,6.362015989302859e-21,1.0,0.0
3.878787878787879,6.5675274986034096e-21,1.0,0.0
4.040404040404041,6.768813087755337e-21,1.0,0.0
4.202020202020202,6.96612393128671e-21,1.0,0.0
4.363636363636364,7.159687266303304e-21,1.0,0.0
4.525252525252526,7.349709469520159e-21,1.0,0.0
4.686868686868687,7.536378643685411e-21,1.0,0.0
4.848484848484849,7.71986680574468e-21,1.0,0.0
5.01010101010101,7.900331749227936e-21,1.0,0.0
5.171717171717172,8.077918638248331e-21,1.0,0.0
5.333333333333334,8.252761378923844e-21,1.0,0.0
5.494949494949496,8.424983805068676e-21,1.0,0.0
5.6565656565656575,8.594700708002251e-21,1.0,0.0
5.818181818181818,8.762018734815254e-21,1.0,0.0
5.97979797979798,8.927037175064303e-21,1.0,0.0
6.141414141414142,9.089848652379392e-21,1.0,0.0
6.303030303030304,9.250539734664972e-21,1.0,0.0
6.464646464646465,9.409191474308407e-21,1.0,0.0
6.626262626262627,9.56587988796522e-21,1.0,0.0
6.787878787878788,9.72067638398166e-21,1.0,0.0
6.94949494949495,9.8736481442744e-21,1.0,0.0
7.111111111111112,1.002485846646158e-20,1.0,0.0
7.272727272727273,1.0174367071187991e-20,1.0,0.0
7.434343434343435,1.0322230378876644e-20,1.0,0.0
7.595959595959597,1.0468501759544043e-20,1.0,0.0
7.757575757575758,1.0613231758815814e-20,1.0,0.0
7.91919191919192,1.0756468302856558e-20,1.0,0.0
8.080808080808081,1.0898256884569603e-20,1.0,0.0
8.242424242424244,1.1038640733117341e-20,1.0,0.0
8.404040404040405,1.1177660968552796e-20,1.0,0.0
8.565656565656566,1.1315356743130071e-20,1.0,0.0
8.727272727272728,1.1451765370670058e-20,1.0,0.0
8.88888888888889,1.1586922445192734e-20,1.0,0.0
9.050505050505052,1.1720861949884755e-20,1.0,0.0
9.212121212121213,1.1853616357347751e-20,1.0,0.0
9.373737373737374,1.198521672196501e-20,1.0,0.0
9.535353535353536,1.2115692765131121e-20,1.0,0.0
9.696969696969697,1.2245072954007062e-20,1.0,0.0
9.85858585858586,1.237338457439208e-20,1.0,0.0
10.02020202020202,1.2500653798240628e-20,1.0,0.0
10.181818181818183,1.2626905746297698e-20,1.0,0.0
10.343434343434344,1.2752164546277066e-20,1.0,0.0
10.505050505050505,1.2876453386964097e-20,1.0,0.0
10.666666666666668,1.2999794568586655e-20,1.0,0.0
10.828282828282829,1.3122209549764109e-20,1.0,0.0
10.989898989898991,1.3243718991314182e-20,1.0,0.0
11.151515151515152,1.3364342797171067e-20,1.0,0.0
11.313131313131315,1.348410015264416e-20,1.0,0.0
11.474747474747476,1.36030095602257e-20,1.0,0.0
11.636363636363637,1.3721088873136594e-20,1.0,0.0
11.7979797979798,1.383835532678254e-20,1.0,0.0
11.95959595959596,1.3954825568277493e-20,1.0,0.0
12.121212121212123,1.4070515684177528e-20,1.0,0.0
12.282828282828284,1.418544122655605e-20,1.0,0.0
12.444444444444445,1.4299617237539927e-20,1.0,0.0
12.606060606060607,1.441305827241615e-20,1.0,0.0
12.767676767676768,1.4525778421409542e-20,1.0,0.0
12.92929292929293,1.4637791330223704e-20,1.0,0.0
13.090909090909092,1.4749110219430048e-20,1.0,0.0
13.252525252525254,1.485974790278283e-20,1.0,0.0
13.414141414141415,1.496971680453202e-20,1.0,0.0
13.575757575757576,1.50790289758003e-20,1.0,0.0
13.737373737373739,1.518769611008518e-20,1.0,0.0
13.8989898989899,1.5295729557942802e-20,1.0,0.0
14.060606060606062,1.5403140340905455e-20,1.0,0.0
14.222222222222223,1.5509939164681354e-20,1.0,0.0
14.383838383838386,1.5616136431681157e-20,1.0,0.0
14.545454545454547,1.5721742252912886e-20,1.0,0.0
14.707070707070708,1.5826766459283735e-20,1.0,0.0
14.86868686868687,1.5931218612344382e-20,1.0,0.0
15.030303030303031,1.6035108014509265e-20,1.0,0.0
15.191919191919194,1.6138443718783506e-20,1.0,0.0
15.353535353535355,1.6241234538025418e-20,1.0,0.0
15.515151515151516,1.634348905377145e-20,1.0,0.0
15.676767676767678,1.6445215624648376e-20,1.0,0.0
15.83838383838384,1.654642239439628e-20,1.0,0.0
16.0,1.664711729952409e-20,1.0,0.0
0.0,-3.1786527390644364e-21,2.0,0.0
0.16161616161616163,-3.6841709373893985e-22,2.0,0.0
0.32323232323232326,7.962202420810435e-22,2.0,0.0
0.48484848484848486,1.6901161987888616e-21,2.0,0.0
0.6464646464646465,2.443866156026952e-21,2.0,0.0
0.8080808080808082,3.1080551282271107e-21,2.0,0.0
0.9696969696969697,3.7086261873222016e-21,2.0,0.0
1.1313131313131315,4.2609907061975314e-21,2.0,0.0
1.292929292929293,4.775190045673386e-21,2.0,0.0
1.4545454545454546,5.258198957979458e-21,2.0,0.0
1.6161616161616164,5.715095717167262e-21,2.0,0.0
1.777777777777778,6.1497140095000165e-21,2.0,0.0
1.9393939393939394,6.565032227510022e-21,2.0,0.0
2.101010101010101,6.963418930150083e-21,2.0,0.0
2.262626262626263,7.346794535690901e-21,2.0,0.0
2.4242424242424243,7.716741743955214e-21,2.0,0.0
2.585858585858586,8.074583259860299e-21,2.0,0.0
2.747474747474748,8.421437927440195e-21,2.0,0.0
2.909090909090909,8.758262180762877e-21,2.0,0.0
3.070707070707071,9.085881249716037e-21,2.0,0.0
3.2323232323232327,9.405013055443033e-21,2.0,0.0
3.393939393939394,9.716286785569726e-21,2.0,0.0
3.555555555555556,1.0020257529097687e-20,2.0,0.0
3.7171717171717176,1.0317417946822558e-20,2.0,0.0
3.878787878787879,1.0608207679758439e-20,2.0,0.0
4.040404040404041,1.0893021009404438e-20,2.0,0.0
4.202020202020202,1.1172213151189331e-20,2.0,0.0
4.363636363636364,1.1446105467856042e-20,2.0,0.0
4.525252525252526,1.171498982104693e-20,2.0,0.0
4.686868686868687,1.1979132229064212e-20,2.0,0.0
4.848484848484849,1.2238775961405926e-20,2.0,0.0
5.01010101010101,1.2494144172582403e-20,2.0,0.0
5.171717171717172,1.274544215637433e-20,2.0,0.0
5.333333333333334,1.2992859285318745e-20,2.0,0.0
5.494949494949496,1.3236570687532517e-20,2.0,0.0
5.6565656565656575,1.3476738703084543e-20,2.0,0.0
5.818181818181818,1.3713514154337832e-20,2.0,0.0
5.97979797979798,1.3947037458505737e-20,2.0,0.0
6.141414141414142,1.4177439605734237e-20,2.0,0.0
6.303030303030304,1.4404843022058188e-20,2.0,0.0
6.464646464646465,1.4629362333372816e-20,2.0,0.0
6.626262626262627,1.4851105043953863e-20,2.0,0.0
6.787878787878788,1.5070172140925538e-20,2.0,0.0
6.94949494949495,1.528665863432101e-20,2.0,0.0
7.111111111111112,1.550065404092984e-20,2.0,0.0
7.272727272727273,1.571224281892225e-20,2.0,0.0
7.434343434343435,1.592150475923587e-20,2.0,0.0
7.595959595959597,1.6128515338868607e-20,2.0,0.0
7.757575757575758,1.633334604051374e-20,2.0,0.0
7.91919191919192,1.65360646423752e-20,2.0,0.0
8.080808080808081,1.6736735481494362e-20,2.0,0.0
8.242424242424244,1.6935419693488607e-20,2.0,0.0
8.404040404040405,1.7132175431233884e-20,2.0,0.0
8.565656565656566,1.7327058064708405e-20,2.0,0.0
8.727272727272728,1.752012036394384e-20,2.0,0.0
8.88888888888889,1.7711412666797105e-20,2.0,0.0
9.050505050505052,1.7900983033054318e-20,2.0,0.0
9.212121212121213,1.8088877386203574e-20,2.0,0.0
9.373737373737374,1.8275139644061596e-20,2.0,0.0
9.535353535353536,1.845981183930695e-20,2.0,0.0
9.696969696969697,1.86429342308569e-20,2.0,0.0
9.85858585858586,1.8824545406924087e-20,2.0,0.0
10.02020202020202,1.900468238050018e-20,2.0,0.0
10.181818181818183,1.918338067793591e-20,2.0,0.0
10.343434343434344,1.9360674421217747e-20,2.0,0.0
10.505050505050505,1.9536596404481035e-20,2.0,0.0
10.666666666666668,1.9711178165245543e-20,2.0,0.0
10.828282828282829,1.9884450050811465e-20,2.0,0.0
10.989898989898991,2.0056441280211975e-20,2.0,0.0
11.151515151515152,2.0227180002080282e-20,2.0,0.0
11.313131313131315,2.03966933487559e-20,2.0,0.0
11.474747474747476,2.0565007486924426e-20,2.0,0.0
11.636363636363637,2.0732147665058674e-20,2.0,0.0
11.7979797979798,2.089813825790453e-20,2.0,0.0
11.95959595959596,2.1063002808233538e-20,2.0,0.0
12.121212121212123,2.1226764066064702e-20,2.0,0.0
12.282828282828284,2.1389444025540493e-20,2.0,0.0
12.444444444444445,2.1551063959626318e-20,2.0,0.0
12.606060606060607,2.171164445278842e-20,2.0,0.0
12.767676767676768,2.187120543179228e-20,2.0,0.0
12.92929292929293,2.2029766194752062e-20,2.0,0.0
13.090909090909092,2.2187345438550912e-20,2.0,0.0
13.252525252525254,2.2343961284742455e-20,2.0,0.0
13.414141414141415,2.249963130403498e-20,2.0,0.0
13.575757575757576,2.2654372539452108e-20,2.0,0.0
13.737373737373739,2.280820152825618e-20,2.0,0.0
13.8989898989899,2.2961134322714352e-20,2.0,0.0
14.060606060606062,2.31131865097811e-20,2.0,0.0
14.222222222222223,2.326437322976549e-20,2.0,0.0
14.383838383838386,2.3414709194046506e-20,2.0,0.0
14.545454545454547,2.356420870189508e-20,2.0,0.0
14.707070707070708,2.371288565645727e-20,2.0,0.0
14.86868686868687,2.3860753579949152e-20,2.0,0.0
15.030303030303031,2.400782562811048e-20,2.0,0.0
15.191919191919194,2.4154114603960724e-20,2.0,0.0
15.353535353535355,2.429963297089833e-20,2.0,0.0
15.515151515151516,2.4444392865181032e-20,2.0,0.0
15.676767676767678,2.4588406107822646e-20,2.0,0.0
15.83838383838384,2.4731684215939292e-20,2.0,0.0
16.0,2.487423841357597e-20,2.0,0.0
0.0,-3.1786527390644364e-21,3.0,0.0
0.16161616161616163,2.63348078335592e-22,3.0,0.0
0.32323232323232326,1.6899106960087146e-21,3.0,0.0
0.48484848484848486,2.7848841266689386e-21,3.0,0.0
0.6464646464646465,3.7082144054344354e-21,3.0,0.0
0.8080808080808082,4.5218552772024426e-21,3.0,0.0
0.9696969696969697,5.257580391602959e-21,3.0,0.0
1.1313131313131315,5.9342647524527735e-21,3.0,0.0
1.292929292929293,6.564206467951237e-21,3.0,0.0
1.4545454545454546,7.155947832560986e-21,3.0,0.0
1.6161616161616164,7.715708438400747e-21,3.0,0.0
1.777777777777778,8.248183574766103e-21,3.0,0.0
1.9393939393939394,8.75702101410292e-21,3.0,0.0
2.101010101010101,9.245121638120142e-21,3.0,0.0
2.262626262626263,9.714837470373675e-21,3.0,0.0
2.4242424242424243,1.0168106915358888e-20,3.0,0.0
2.585858585858586,1.0606549950041692e-20,3.0,0.0
2.747474747474748,1.1031536873730669e-20,3.0,0.0
2.909090909090909,1.1444239074888179e-20,3.0,0.0
3.070707070707071,1.1845667250266809e-20,3.0,0.0
3.2323232323232327,1.2236700670730373e-20,3.0,0.0
3.393939393939394,1.2618109931174655e-20,3.0,0.0
3.555555555555556,1.299057487454353e-20,3.0,0.0
3.7171717171717176,1.3354698885118828e-20,3.0,0.0
3.878787878787879,1.3711020411443906e-20,3.0,0.0
4.040404040404041,1.4060022348199322e-20,3.0,0.0
4.202020202020202,1.4402139744069832e-20,3.0,0.0
4.363636363636364,1.4737766186812932e-20,3.0,0.0
4.525252525252526,1.506725913284281e-20,3.0,0.0
4.686868686868687,1.539094438705563e-20,3.0,0.0
4.848484848484849,1.5709119892848316e-20,3.0,0.0
5.01010101010101,1.6022058957873285e-20,3.0,0.0
5.171717171717172,1.6330013014930744e-20,3.0,0.0
5.333333333333334,1.6633213997345458e-20,3.0,0.0
5.494949494949496,1.6931876392648758e-20,3.0,0.0
5.6565656565656575,1.722619902626387e-20,3.0,0.0
5.818181818181818,1.7516366617351737e-20,3.0,0.0
5.97979797979798,1.7802551141409307e-20,3.0,0.0
6.141414141414142,1.8084913028171545e-20,3.0,0.0
6.303030303030304,1.836360221851323e-20,3.0,0.0
6.464646464646465,1.8638759100119806e-20,3.0,0.0
6.626262626262627,1.8910515338501883e-20,3.0,0.0
6.787878787878788,1.917899461731478e-20,3.0,0.0
6.94949494949495,1.9444313299795328e-20,3.0,0.0
7.111111111111112,1.970658102135184e-20,3.0,0.0
7.272727272727273,1.996590122186843e-20,3.0,0.0
7.434343434343435,2.0222371625054192e-20,3.0,0.0
7.595959595959597,2.0476084671137198e-20,3.0,0.0
7.757575757575758,2.0727127908336192e-20,3.0,0.0
7.91919191919192,2.0975584347810685e-20,3.0,0.0
8.080808080808081,2.122153278616931e-20,3.0,0.0
8.242424242424244,2.1465048099088638e-20,3.0,0.0
8.404040404040405,2.170620150914377e-20,3.0,0.0
8.565656565656566,2.1945060830566035e-20,3.0,0.0
8.727272727272728,2.2181690693311766e-20,3.0,0.0
8.88888888888889,2.241615274854008e-20,3.0,0.0
9.050505050505052,2.2648505857351092e-20,3.0,0.0
9.212121212121213,2.287880626442153e-20,3.0,0.0
9.373737373737374,2.3107107757989247e-20,3.0,0.0
9.535353535353536,2.3333461817475744e-20,3.0,0.0
9.696969696969697,2.3557917749894547e-20,3.0,0.0
9.85858585858586,2.378052281606949e-20,3.0,0.0
10.02020202020202,2.400132234757794e-20,3.0,0.0
10.181818181818183,2.422035985523878e-20,3.0,0.0
10.343434343434344,2.4437677129880557e-20,3.0,0.0
10.505050505050505,2.4653314336050587e-20,3.0,0.0
10.666666666666668,2.4867310099260386e-20,3.0,0.0
10.828282828282829,2.5079701587304026e-20,3.0,0.0
10.989898989898991,2.5290524586134154e-20,3.0,0.0
11.151515151515152,2.5499813570734588e-20,3.0,0.0
11.313131313131315,2.5707601771386652e-20,3.0,0.0
11.474747474747476,2.5913921235690122e-20,3.0,0.0
11.636363636363637,2.6118802886666558e-20,3.0,0.0
11.7979797979798,2.6322276577243183e-20,3.0,0.0
11.95959595959596,2.6524371141389215e-20,3.0,0.0
12.121212121212123,2.672511444215264e-20,3.0,0.0
12.282828282828284,2.6924533416823947e-20,3.0,0.0
12.444444444444445,2.7122654119434183e-20,3.0,0.0
12.606060606060607,2.731950176077708e-20,3.0,0.0
12.767676767676768,2.751510074612932e-20,3.0,0.0
12.92929292929293,2.770947471082873e-20,3.0,0.0
13.090909090909092,2.790264655385717e-20,3.0,0.0
13.252525252525254,2.80946384695633e-20,3.0,0.0
13.414141414141415,2.828547197764957e-20,3.0,0.0
13.575757575757576,2.847516795153804e-20,3.0,0.0
13.737373737373739,2.866374664522113e-20,3.0,0.0
13.8989898989899,2.885122771869468e-20,3.0,0.0
14.060606060606062,2.903763026206412e-20,3.0,0.0
14.222222222222223,2.9222972818407106e-20,3.0,0.0
14.383838383838386,2.9407273405470336e-20,3.0,0.0
14.545454545454547,2.959054953627223e-20,3.0,0.0
14.707070707070708,2.977281823867833e-20,3.0,0.0
14.86868686868687,2.9954096074011167e-20,3.0,0.0
15.030303030303031,3.013439915475231e-20,3.0,0.0
15.191919191919194,3.0313743161390053e-20,3.0,0.0
15.353535353535355,3.049214335846271e-20,3.0,0.0
15.515151515151516,3.0669614609843805e-20,3.0,0.0
15.676767676767678,3.0846171393312623e-20,3.0,0.0
15.83838383838384,3.102182781445052e-20,3.0,0.0
16.0,3.1196597619900655e-20,3.0,0.0
0.0,-3.1786527390644364e-21,4.0,0.0
0.16161616161616163,7.960149877786754e-22,4.0,0.0
0.32323232323232326,2.4434550769400973e-21,4.0,0.0
0.48484848484848486,3.7080089120727155e-21,4.0,0.0
0.6464646464646465,4.774366273933605e-21,4.0,0.0
0.8080808080808082,5.714065189672792e-21,4.0,0.0
0.9696969696969697,6.5637947127027815e-21,4.0,0.0
1.1313131313131315,7.345349822352725e-21,4.0,0.0
1.292929292929293,8.072931152532503e-21,4.0,0.0
1.4545454545454546,8.756402496665902e-21,4.0,0.0
1.6161616161616164,9.402945622286361e-21,4.0,0.0
1.777777777777778,1.00179821834564e-20,4.0,0.0
1.9393939393939394,1.0605724265830083e-20,4.0,0.0
2.101010101010101,1.116952151981688e-20,4.0,0.0
2.262626262626263,1.1712089828934282e-20,4.0,0.0
2.4242424242424243,1.223566747047666e-20,4.0,0.0
2.585858585858586,1.2742125033239534e-20,4.0,0.0
2.747474747474748,1.323304480304339e-20,4.0,0.0
2.909090909090909,1.3709779383205218e-20,4.0,0.0
3.070707070707071,1.4173495826201902e-20,4.0,0.0
3.2323232323232327,1.4625209426934365e-20,4.0,0.0
3.393939393939394,1.5065809992077272e-20,4.0,0.0
3.555555555555556,1.5496082536953416e-20,4.0,0.0
3.7171717171717176,1.5916723790005978e-20,4.0,0.0
3.878787878787879,1.6328355498326963e-20,4.0,0.0
4.040404040404041,1.6731535260916078e-20,4.0,0.0
4.202020202020202,1.7126765428960628e-20,4.0,0.0
4.363636363636364,1.751450047867907e-20,4.0,0.0
4.525252525252526,1.7895153165395806e-20,4.0,0.0
4.686868686868687,1.8269099696398926e-20,4.0,0.0
4.848484848484849,1.8636684107277968e-20,4.0,0.0
5.01010101010101,1.899822198670548e-20,4.0,0.0
5.171717171717172,1.9354003664441683e-20,4.0,0.0
5.333333333333334,1.9704296954183912e-20,4.0,0.0
5.494949494949496,2.0049349524955014e-20,4.0,0.0
5.6565656565656575,2.038939096072626e-20,4.0,0.0
5.818181818181818,2.0724634556953918e-20,4.0,0.0
5.97979797979798,2.1055278893972588e-20,4.0,0.0
6.141414141414142,2.1381509220213775e-20,4.0,0.0
6.303030303030304,2.1703498672611315e-20,4.0,0.0
6.464646464646465,2.2021409357021312e-20,4.0,0.0
6.626262626262627,2.233539330779537e-20,4.0,0.0
6.787878787878788,2.264559334262824e-20,4.0,0.0
6.94949494949495,2.2952143826319477e-20,4.0,0.0
7.111111111111112,2.3255171355037697e-20,4.0,0.0
7.272727272727273,2.3554795370972808e-20,4.0,0.0
7.434343434343435,2.385112871584098e-20,4.0,0.0
7.595959595959597,2.4144278130516856e-20,4.0,0.0
7.757575757575758,2.443434470706628e-20,4.0,0.0
7.91919191919192,2.472142429860747e-20,4.0,0.0
8.080808080808081,2.5005607891711818e-20,4.0,0.0
8.242424242424244,2.5286981945445787e-20,4.0,0.0
8.404040404040405,2.5565628700635144e-20,4.0,0.0
8.565656565656566,2.5841626462486988e-20,4.0,0.0
8.727272727272728,2.6115049859322106e-20,4.0,0.0
8.88888888888889,2.6385970079840482e-20,4.0,0.0
9.050505050505052,2.6654455091057428e-20,4.0,0.0
9.212121212121213,2.6920569838800846e-20,4.0,0.0
9.373737373737374,2.718437643244553e-20,4.0,0.0
9.535353535353536,2.744593431537301e-20,4.0,0.0
9.696969696969697,2.7705300422482497e-20,4.0,0.0
9.85858585858586,2.796252932593523e-20,4.0,0.0
10.02020202020202,2.821767337018899e-20,4.0,0.0
10.181818181818183,2.8470782797269285e-20,4.0,0.0
10.343434343434344,2.872190586312639e-20,4.0,0.0
10.505050505050505,2.8971088945841425e-20,4.0,0.0
10.666666666666668,2.921837664636876e-20,4.0,0.0
10.828282828282829,2.9463811882434314e-20,4.0,0.0
10.989898989898991,2.970743597614984e-20,4.0,0.0
11.151515151515152,2.994928873584944e-20,4.0,0.0
11.313131313131315,3.018940853260743e-20,4.0,0.0
11.474747474747476,3.04278323718541e-20,4.0,0.0
11.636363636363637,3.066459596046756e-20,4.0,0.0
11.7979797979798,3.0899733769686405e-20,4.0,0.0
11.95959595959596,3.11332790941569e-20,4.0,0.0
12.121212121212123,3.13652641074011e-20,4.0,0.0
12.282828282828284,3.1595719913967447e-20,4.0,0.0
12.444444444444445,3.1824676598503385e-20,4.0,0.0
12.606060606060607,3.205216327196888e-20,4.0,0.0
12.767676767676768,3.227820811519213e-20,4.0,0.0
12.92929292929293,3.250283841995169e-20,4.0,0.0
13.090909090909092,3.272608062775472e-20,4.0,0.0
13.252525252525254,3.294796036646732e-20,4.0,0.0
13.414141414141415,3.3168502484940477e-20,4.0,0.0
13.575757575757576,3.3387731085764205e-20,4.0,0.0
13.737373737373739,3.3605669556272035e-20,4.0,0.0
13.8989898989899,3.3822340597908695e-20,4.0,0.0
14.060606060606062,3.4037766254065506e-20,4.0,0.0
14.222222222222223,3.4251967936479886e-20,4.0,0.0
14.383838383838386,3.446496645028871e-20,4.0,0.0
14.545454545454547,3.467678201781826e-20,4.0,0.0
14.707070707070708,3.48874343011879e-20,4.0,0.0
14.86868686868687,3.509694242379903e-20,4.0,0.0
15.030303030303031,3.530532499077556e-20,4.0,0.0
15.191919191919194,3.5512600108418045e-20,4.0,0.0
15.353535353535355,3.571878540272881e-20,4.0,0.0
15.515151515151516,3.592389803706185e-20,4.0,0.0
15.676767676767678,3.612795472894748e-20,4.0,0.0
15.83838383838384,3.633097176613832e-20,4.0,0.0
16.0,3.653296502192045e-20,4.0,0.0
0.0,-3.1786527390644364e-21,5.0,0.0
0.16161616161616163,1.2653526422270745e-21,5.0,0.0
