B,dos_at_mu,Band
1.0,-2.2693151986881044e+19,0.0
1.0606060606060606,-2.031348308681387e+22,0.0
1.121212121212121,-2.539971531880606e+22,0.0
1.1818181818181819,-2.9436444023531576e+18,0.0
1.2424242424242424,-2.0237753481583188e+18,0.0
1.303030303030303,-8.291160474681757e+19,0.0
1.3636363636363638,-8.706281136159674e+21,0.0
1.4242424242424243,-3.529489044121125e+23,0.0
1.4848484848484849,-9.744753149042455e+22,0.0
1.5454545454545454,-3.6807053370225037e+19,0.0
1.606060606060606,-1.057863579346413e+17,0.0
1.6666666666666667,-6.027461075519178e+17,0.0
1.7272727272727273,-4.764489222303138e+19,0.0
1.7878787878787878,-1.2681509802526234e+21,0.0
1.8484848484848486,-5.84422919221826e+21,0.0
1.9090909090909092,-1.3828319007942174e+22,0.0
1.9696969696969697,-5.11637833613064e+22,0.0
2.0303030303030303,-3.2681037817771e+23,0.0
2.090909090909091,-1.6750747593521216e+24,0.0
2.1515151515151514,-2.058582921022809e+24,0.0
2.212121212121212,-1.8836317369451117e+23,0.0
2.2727272727272725,-8.025472450299147e+20,0.0
2.3333333333333335,-4.7464424039332e+17,0.0
2.393939393939394,-630405901070511.0,0.0
2.4545454545454546,-23039196780329.184,0.0
2.515151515151515,-29109937454486.164,0.0
2.5757575757575757,-331775842144782.1,0.0
2.6363636363636367,-9428370279508960.0,0.0
2.6969696969696972,-3.3795348854088704e+17,0.0
2.757575757575758,-1.1740669263611197e+19,0.0
2.8181818181818183,-3.628202075252882e+20,0.0
2.878787878787879,-9.69265032194207e+21,0.0
2.9393939393939394,-2.2078950523512315e+23,0.0
3.0,-4.236398205987508e+24,0.0
3.0606060606060606,-6.728743872093341e+25,0.0
3.121212121212121,-8.587300723050561e+26,0.0
3.1818181818181817,-8.37952743364001e+27,0.0
3.2424242424242427,-5.811081720672361e+28,0.0
3.303030303030303,-2.6140241986660348e+29,0.0
3.3636363636363638,-6.951369386984418e+29,0.0
3.4242424242424243,-1.0188460829403355e+30,0.0
3.484848484848485,-8.040430110798596e+29,0.0
3.5454545454545454,-3.55530530193486e+29,0.0
3.606060606060606,-9.796025981603396e+28,0.0
3.666666666666667,-1.9701963197983611e+28,0.0
3.7272727272727275,-3.459893174572944e+27,0.0
3.787878787878788,-6.243335360365568e+26,0.0
3.8484848484848486,-1.300310958157949e+26,0.0
3.909090909090909,-3.299961258116571e+25,0.0
3.9696969696969697,-1.011983352678945e+25,0.0
4.03030303030303,-3.527462532418618e+24,0.0
4.090909090909091,-1.2656632295861216e+24,0.0
4.151515151515151,-4.140816554802593e+23,0.0
4.212121212121213,-1.0854544654457447e+23,0.0
4.272727272727273,-2.009332073506717e+22,0.0
4.333333333333334,-2.342012510703949e+21,0.0
4.3939393939393945,-1.5623127073283142e+20,0.0
4.454545454545455,-5.576076248162184e+18,0.0
4.515151515151516,-1.0354403366977336e+17,0.0
4.575757575757576,-1025487437345191.4,0.0
4.636363636363637,-5927377595140.119,0.0
4.696969696969697,-23504024480.080387,0.0
4.757575757575758,-80274413.27893803,0.0
4.818181818181818,-309863.78547500854,0.0
4.878787878787879,-1789.0588553877765,0.0
4.9393939393939394,-19.78369333911405,0.0
5.0,-0.5010237896793163,0.0
5.0606060606060606,-0.03182840885608487,0.0
5.121212121212121,-0.005091693500937343,0.0
5.181818181818182,-0.0019192751512680213,0.0
5.242424242424242,-0.0015245116491602192,0.0
5.303030303030303,-0.002237005000855782,0.0
5.363636363636363,-0.00531645907590334,0.0
5.424242424242425,-0.01817700411723794,0.0
5.484848484848485,-0.08095564243036836,0.0
5.545454545454546,-0.4341237415394416,0.0
