B,den,N,Band,System([band density])
1.1016949152542372,3024076479798541.5,4,0,1.080000e+15 1.950000e+15
1.0,3010504617712454.0,8,1,1.050000e+15 1.950000e+15
1.0,2957783439415196.0,8,1,9.910000e+14 1.950000e+15
1.0,2769805686047377.0,8,1,8.230000e+14 1.950000e+15
1.0,2769150755829363.0,8,1,8.020000e+14 1.950000e+15
1.7118644067796611,2659254145345017.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
4.4576271186440675,2659046602271840.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
1.0,2674777847754377.0,1,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
1.0,2616161692703097.0,0,2,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.1016949152542372,2595593220101101.5,0,2,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.4067796610169492,2590518175738471.0,0,2,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
2.5254237288135597,2594471962055768.0,0,2,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.0,2603220515231194.0,1,3,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.0,2557011871096719.5,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.4067796610169492,2527400381105251.0,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.9152542372881356,2528579997713702.0,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
2.4237288135593222,2545127729803280.0,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.0,2544211947362126.5,1,3,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.2033898305084745,2542838170476230.0,1,3,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
2.3220338983050848,2465115992458801.0,0,2,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.305084745762712,2466586131799905.0,1,2,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.9152542372881356,2483131133142159.0,1,3,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
2.4237288135593222,2470758066213024.0,1,3,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
2.5254237288135597,2490607301408202.0,1,3,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.305084745762712,2409450286975877.0,2,0,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.5084745762711864,2432127399954767.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.6101694915254239,2400275642651085.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
2.016949152542373,2430602549892135.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.1016949152542372,2434223463374249.0,1,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.305084745762712,2424818121397571.0,1,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.5084745762711864,2403890509759434.0,1,3,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.1016949152542372,2418597597363510.0,2,3,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.305084745762712,2402930199426301.0,2,3,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.4067796610169492,2355657604122666.0,0,2,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
2.2203389830508478,2381276524918562.0,0,2,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
1.2033898305084745,2369662363992201.0,1,2,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
1.6101694915254239,2368375630130884.0,1,3,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
2.016949152542373,2381237634844955.0,1,3,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
1.0,2379739472234109.0,2,3,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
1.7118644067796611,2334172907082463.0,0,2,6.502000e+14 1.950000e+15 1.370000e+14 1.370000e+14
2.1186440677966103,2323620952040370.0,0,2,6.502000e+14 1.950000e+15 1.370000e+14 1.370000e+14
2.6271186440677967,2313709436239966.0,0,2,6.502000e+14 1.950000e+15 1.370000e+14 1.370000e+14
1.4067796610169492,2320819959840025.0,1,3,6.502000e+14 1.950000e+15 1.370000e+14 1.370000e+14
2.2203389830508478,2322771952316308.0,1,3,6.502000e+14 1.950000e+15 1.370000e+14 1.370000e+14
2.6271186440677967,2295710687247108.0,0,2,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
1.1016949152542372,2273067372735979.0,2,2,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
2.1186440677966103,2270245596217366.0,1,3,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
2.6271186440677967,2238589095942404.0,3,1,6.434000e+14 1.950000e+15 1.790000e+14 1.790000e+14
1.305084745762712,2236160790313883.0,6,1,6.434000e+14 1.950000e+15 1.790000e+14 1.790000e+14
1.0,2247932143359382.5,3,3,6.434000e+14 1.950000e+15 1.790000e+14 1.790000e+14
1.2033898305084745,2174344395747957.0,2,2,6.400000e+14 1.950000e+15 2.000000e+14 2.000000e+14
2.6271186440677967,2177383920476266.0,1,3,6.400000e+14 1.950000e+15 2.000000e+14 2.000000e+14
1.5084745762711864,2140739874880318.0,1,2,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
1.305084745762712,2128243076573837.0,2,2,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
1.0,2130318383571583.5,3,2,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
2.6271186440677967,2158452976509976.0,1,3,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
1.2033898305084745,2152542661494200.0,3,3,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
1.305084745762712,2113940290322142.0,2,2,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
1.1016949152542372,2108972994499209.0,3,2,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
1.5084745762711864,2111912066581037.0,2,3,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
1.305084745762712,2092238532921603.0,3,3,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
1.0,2116575152715819.5,4,3,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
1.1016949152542372,2093280919601421.0,4,3,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
1.4067796610169492,2056166955584583.0,1,2,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
1.9152542372881356,2069873968582204.0,1,2,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
1.6101694915254239,2047778355288397.0,2,3,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
3.9491525423728815,2017948700600628.0,2,1,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.1016949152542372,1993188389604888.0,7,1,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.0,1999029112673615.0,4,2,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.9152542372881356,2024516174999061.0,2,3,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.7118644067796611,1977132586090510.0,1,2,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
1.2033898305084745,1965887240176056.5,3,2,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
1.2033898305084745,1947394527380191.5,4,3,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
2.016949152542373,1932484394111628.0,1,2,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
1.1016949152542372,1925828827058215.0,5,3,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
1.0,1867387973886909.5,5,2,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
2.016949152542373,1883219501508046.0,2,3,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
1.0,1854718340670062.5,6,3,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
2.7288135593220337,1813521330178638.0,0,2,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
1.305084745762712,1815607894230321.0,3,2,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
1.5084745762711864,1824447721973133.0,3,3,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
2.1186440677966103,1784189262471308.0,1,2,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
2.2203389830508478,1782565488355922.0,1,2,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
2.3220338983050848,1773514225714486.0,1,2,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
1.4067796610169492,1792790395664047.0,2,2,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
1.1016949152542372,1773620832914780.0,5,2,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
1.4067796610169492,1768332150396428.0,3,3,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
1.305084745762712,1783125738333223.0,4,3,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
1.2033898305084745,1740124606424000.5,4,2,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
1.0,1734703944113487.0,6,2,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
2.1186440677966103,1730554704991156.0,2,3,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
2.2203389830508478,1721815984725018.0,2,3,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
1.6101694915254239,1727824103645558.0,3,3,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
1.2033898305084745,1721666035869299.5,5,3,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
1.0,1722022980078184.0,7,3,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
3.5423728813559325,1681943973024538.0,0,2,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
3.6440677966101696,1684268722015650.0,0,2,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
2.7288135593220337,1702221165506400.0,1,3,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
2.3220338983050848,1692774839394468.0,2,3,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
1.1016949152542372,1647639479130938.0,2,0,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
3.2372881355932206,1638539037766910.0,0,2,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
