B,den,N,Band,System([band density])
4.152542372881356,3026639555284308.5,1,0,1.080000e+15 1.950000e+15
3.745762711864407,2955980890025240.5,1,0,9.910000e+14 1.950000e+15
1.0,2954782289516889.0,4,0,9.910000e+14 1.950000e+15
1.1016949152542372,2785034064833409.0,3,0,8.230000e+14 1.950000e+15
1.305084745762712,2664409549853091.0,0,2,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
2.5254237288135597,2673062191743980.0,0,2,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
1.6101694915254239,2649877730062465.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
2.1186440677966103,2677656739101120.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
3.135593220338983,2672805950189322.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
3.2372881355932206,2656015764379835.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
3.3389830508474576,2675001856023873.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
4.864406779661017,2681259374092532.0,0,3,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
3.8474576271186445,2610114995178905.5,2,1,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.1016949152542372,2588657144171000.5,0,2,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
2.4237288135593222,2613961937040078.0,0,2,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.6101694915254239,2620259072649127.0,0,3,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
3.0338983050847457,2602009947623732.0,0,3,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
3.2372881355932206,2592703372251093.0,0,3,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
4.661016949152542,2614489501615175.0,0,3,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
1.2033898305084745,2543033034082798.5,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
2.3220338983050848,2532168485615323.0,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
2.9322033898305087,2551370731292444.0,0,3,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
3.2372881355932206,2557712218025812.0,0,3,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
4.152542372881356,2550182106914458.0,0,3,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
4.4576271186440675,2533889274282560.5,0,3,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.9152542372881356,2495524277637074.0,0,2,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
3.135593220338983,2474025395519807.0,0,3,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.8135593220338984,2400824069013232.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
2.016949152542373,2432510569923872.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
2.2203389830508478,2421979101330897.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
6.593220338983051,2401427420397590.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
6.694915254237289,2414114414744421.5,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
6.796610169491526,2418397858383565.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
6.898305084745763,2415982537757268.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
7.0,2407386989862729.0,0,2,6.570000e+14 1.950000e+15 9.500000e+13 9.500000e+13
1.5084745762711864,2370087774202592.0,0,2,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
6.491525423728814,2381750165385209.5,0,2,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
2.9322033898305087,2376448880249802.0,0,3,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
2.1186440677966103,2342698184817082.0,0,2,6.502000e+14 1.950000e+15 1.370000e+14 1.370000e+14
2.4237288135593222,2283059444189410.0,1,0,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
1.4067796610169492,2290811395821080.0,0,2,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
1.0,2270658395153478.0,1,3,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
3.5423728813559325,2221110871394080.5,0,2,6.434000e+14 1.950000e+15 1.790000e+14 1.790000e+14
3.6440677966101696,2246035724822334.5,0,2,6.434000e+14 1.950000e+15 1.790000e+14 1.790000e+14
