B,den,N,Band,System([band density])
2.5789473684210527,-3028938568311966.0,1,0,1.080000e+15 1.950000e+15
1.4736842105263157,-3022594041042022.5,4,0,1.080000e+15 1.950000e+15
4.789473684210526,-3043782336648984.0,1,1,1.080000e+15 1.950000e+15
4.421052631578947,-2993091918852525.5,1,1,1.050000e+15 1.950000e+15
4.421052631578947,-2991881285725491.0,1,1,1.030000e+15 1.950000e+15
6.63157894736842,-2908003206540341.5,0,0,9.700000e+14 1.950000e+15
2.2105263157894735,-2907503999045014.0,1,0,9.700000e+14 1.950000e+15
6.63157894736842,-2911364495240692.0,0,0,9.490000e+14 1.950000e+15
2.2105263157894735,-2909031600338032.0,1,0,9.490000e+14 1.950000e+15
4.052631578947368,-2863453885120977.0,1,1,9.280000e+14 1.950000e+15
4.052631578947368,-2862719710946806.0,1,1,9.070000e+14 1.950000e+15
6.263157894736842,-2752970348833333.0,0,0,8.020000e+14 1.950000e+15
1.4736842105263157,-2721066902997008.0,4,1,7.810000e+14 1.950000e+15
1.4736842105263157,-2699390331435841.0,3,0,7.600000e+14 1.950000e+15
1.4736842105263157,-2721061068250490.0,4,1,7.600000e+14 1.950000e+15
1.8421052631578947,-2667910307412241.0,3,1,7.390000e+14 1.950000e+15 1.100000e+13 1.100000e+13
4.421052631578947,-2530196402086360.0,2,1,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.1052631578947367,-2558794572555356.0,0,2,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.1052631578947367,-2558794572555356.0,0,3,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
4.052631578947368,-2491950542188039.5,2,1,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.8421052631578947,-2494016311228986.0,3,1,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
1.1052631578947367,-2380584215706886.5,0,2,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
1.1052631578947367,-2380584215706886.5,0,3,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
3.6842105263157894,-2334770689860735.5,2,1,6.502000e+14 1.950000e+15 1.370000e+14 1.370000e+14
5.894736842105263,-2290061977564237.0,1,0,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
3.31578947368421,-2275902904103395.0,2,1,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
2.5789473684210527,-2246870926866502.2,2,1,6.434000e+14 1.950000e+15 1.790000e+14 1.790000e+14
2.2105263157894735,-2173191472965066.5,1,0,6.400000e+14 1.950000e+15 2.000000e+14 2.000000e+14
2.9473684210526314,-2184172898687035.0,1,0,6.400000e+14 1.950000e+15 2.000000e+14 2.000000e+14
4.421052631578947,-2197547482505746.2,1,0,6.400000e+14 1.950000e+15 2.000000e+14 2.000000e+14
1.4736842105263157,-2138173071034030.8,3,0,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
1.4736842105263157,-2145877487973223.0,4,1,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
3.6842105263157894,-2099332088894954.0,1,0,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
5.526315789473684,-2083058880178068.0,1,0,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
1.4736842105263157,-2115810400192536.0,3,0,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
4.789473684210526,-2066916626299323.8,1,0,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
1.4736842105263157,-2064670013122400.0,3,0,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
1.8421052631578947,-2043227758713713.8,2,1,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
1.8421052631578947,-1994179455987263.5,1,0,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.4736842105263157,-2020230763059323.0,3,0,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.8421052631578947,-1968629862198734.8,1,0,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
5.157894736842105,-1971500253522164.0,1,0,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
1.8421052631578947,-1902684818110695.2,1,0,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
1.8421052631578947,-1862005681508020.0,2,1,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
