250000000000.0,195000000000.0,0.0,0.0
248121621621.6216,195000000000.0,0.0,0.0
246243243243.24326,195000000000.0,0.0,0.0
244364864864.86487,195000000000.0,0.0,0.0
242486486486.48648,195000000000.0,0.0,0.0
240608108108.1081,195000000000.0,0.0,0.0
238729729729.72974,195000000000.0,0.0,0.0
236851351351.35135,195000000000.0,0.0,0.0
234972972972.97296,195000000000.0,0.0,0.0
233094594594.5946,195000000000.0,0.0,0.0
231216216216.21622,195000000000.0,0.0,0.0
229337837837.83783,195000000000.0,0.0,0.0
227459459459.45947,195000000000.0,0.0,0.0
225581081081.0811,195000000000.0,0.0,0.0
223702702702.7027,195000000000.0,0.0,0.0
221824324324.32434,195000000000.0,0.0,0.0
219945945945.94595,195000000000.0,0.0,0.0
218067567567.56757,195000000000.0,0.0,0.0
216189189189.18918,195000000000.0,0.0,0.0
214310810810.81082,195000000000.0,0.0,0.0
212432432432.43243,195000000000.0,0.0,0.0
210554054054.05405,195000000000.0,0.0,0.0
208675675675.67566,195000000000.0,0.0,0.0
206797297297.2973,195000000000.0,0.0,0.0
204918918918.9189,195000000000.0,0.0,0.0
203040540540.54053,195000000000.0,0.0,0.0
201162162162.16217,195000000000.0,0.0,0.0
199283783783.78378,195000000000.0,0.0,0.0
197405405405.4054,195000000000.0,0.0,0.0
195527027027.02704,195000000000.0,0.0,0.0
193648648648.64865,195000000000.0,0.0,0.0
191770270270.27026,195000000000.0,0.0,0.0
189891891891.8919,195000000000.0,0.0,0.0
188013513513.51352,195000000000.0,0.0,0.0
186135135135.13513,195000000000.0,0.0,0.0
184256756756.75677,195000000000.0,0.0,0.0
182378378378.3784,195000000000.0,0.0,0.0
180500000000.0,195000000000.0,0.0,0.0
178621621621.62164,195000000000.0,0.0,0.0
176743243243.24323,195000000000.0,0.0,0.0
174864864864.86487,195000000000.0,0.0,0.0
172986486486.48648,195000000000.0,0.0,0.0
171108108108.1081,195000000000.0,0.0,0.0
169229729729.72974,195000000000.0,0.0,0.0
