B,dos_at_mu,Band
6.212121212121212,-0.0,0.0
6.2727272727272725,-0.0,0.0
6.333333333333334,-0.0,0.0
6.3939393939393945,-0.0,0.0
6.454545454545455,-0.0,0.0
6.515151515151516,-0.0,0.0
6.575757575757576,-0.0,0.0
6.636363636363637,-0.0,0.0
6.696969696969697,-0.0,0.0
6.757575757575758,-0.0,0.0
6.818181818181818,-0.0,0.0
6.878787878787879,-0.0,0.0
6.9393939393939394,-0.0,0.0
7.0,-0.0,0.0
1.0,-7.787158185263046e-91,1.0
1.0606060606060606,-3.59643707429468e+33,1.0
1.121212121212121,-5.1512800147908324e+33,1.0
1.1818181818181819,-6.781728281254945e-23,1.0
1.2424242424242424,-5.963427549905758e-105,1.0
1.303030303030303,-9.315044887918198e-134,1.0
1.3636363636363638,-28880730.92209198,1.0
1.4242424242424243,-313368778250.5611,1.0
1.4848484848484849,-1.7375012978597983e-26,1.0
1.5454545454545454,-3.4927649575329375e+21,1.0
1.606060606060606,-3.6570615436870586e+36,1.0
1.6666666666666667,-1.2023049986137797,1.0
1.7272727272727273,-4.423131328833675e-78,1.0
1.7878787878787878,-3.128127071561132e-181,1.0
1.8484848484848486,-4.3835421105563865e-262,1.0
1.9090909090909092,-1.9529740789817247e-245,1.0
1.9696969696969697,-0.0,1.0
2.0303030303030303,-3.806975719753695e-12,1.0
2.090909090909091,-8.665472797973767e+24,1.0
2.1515151515151514,-1.2314820506410393e-59,1.0
2.212121212121212,-7.18170251201365e-145,1.0
2.2727272727272725,-1.067013017103942e-168,1.0
2.3333333333333335,-1.1965976246951866e-136,1.0
2.393939393939394,-2.0818169877851844e-80,1.0
2.4545454545454546,-1.7853391684573845e-17,1.0
2.515151515151515,-1.342155652044127e+34,1.0
2.5757575757575757,-6.611152117365427e-113,1.0
2.6363636363636367,-0.0,1.0
2.6969696969696972,-0.0,1.0
2.757575757575758,-0.0,1.0
2.8181818181818183,-0.0,1.0
2.878787878787879,-0.0,1.0
2.9393939393939394,-0.0,1.0
3.0,-0.0,1.0
3.0606060606060606,-0.0,1.0
3.121212121212121,-0.0,1.0
3.1818181818181817,-0.0,1.0
3.2424242424242427,-0.0,1.0
3.303030303030303,-0.0,1.0
3.3636363636363638,-0.0,1.0
3.4242424242424243,-0.0,1.0
3.484848484848485,-0.0,1.0
3.5454545454545454,-0.0,1.0
3.606060606060606,-0.0,1.0
3.666666666666667,-0.0,1.0
3.7272727272727275,-0.0,1.0
3.787878787878788,-0.0,1.0
3.8484848484848486,-0.0,1.0
3.909090909090909,-0.0,1.0
3.9696969696969697,-0.0,1.0
4.03030303030303,-2.2302474617948567e-278,1.0
4.090909090909091,-3.0230449453119286e-166,1.0
4.151515151515151,-4.356811783921975e-83,1.0
4.212121212121213,-6.888738096750877e-26,1.0
4.272727272727273,-28960643555.515488,1.0
4.333333333333334,-3.8349200930052505e+29,1.0
4.3939393939393945,-2.0656519292502279e+37,1.0
4.454545454545455,-1.6110707283592285e+38,1.0
4.515151515151516,-6.5993889202790686e+35,1.0
4.575757575757576,-3.54862290231076e+32,1.0
4.636363636363637,-5.366572631720447e+29,1.0
4.696969696969697,-7.728578617806956e+27,1.0
4.757575757575758,-1.1568037809831495e+27,1.0
4.818181818181818,-1.1483373568892786e+27,1.0
4.878787878787879,-4.171534812779336e+27,1.0
4.9393939393939394,-3.240224427477969e+28,1.0
5.0,-3.581766236722383e+29,1.0
5.0606060606060606,-4.2836840118630604e+30,1.0
5.121212121212121,-4.691643919840215e+31,1.0
5.181818181818182,-4.2989560101967256e+32,1.0
5.242424242424242,-3.1642836403531544e+33,1.0
5.303030303030303,-1.8514413434349046e+34,1.0
5.363636363636363,-8.667948039194372e+34,1.0
5.424242424242425,-3.297320651973244e+35,1.0
5.484848484848485,-1.0389372446722102e+36,1.0
5.545454545454546,-2.766986372975986e+36,1.0
5.606060606060606,-6.353694349791368e+36,1.0
5.666666666666667,-1.2815509382544258e+37,1.0
5.7272727272727275,-2.3097009801320593e+37,1.0
5.787878787878788,-3.777390555324006e+37,1.0
5.848484848484849,-5.68384390801494e+37,1.0
5.909090909090909,-7.965768070210155e+37,1.0
5.96969696969697,-1.0510783150918499e+38,1.0
6.03030303030303,-1.3181422642752182e+38,1.0
6.090909090909091,-1.584032015926373e+38,1.0
6.151515151515151,-1.8369406672692353e+38,1.0
6.212121212121212,-2.068007583721923e+38,1.0
6.2727272727272725,-2.2714885279688186e+38,1.0
6.333333333333334,-2.4443330921576456e+38,1.0
6.3939393939393945,-2.5854635337580942e+38,1.0
6.454545454545455,-2.694995182260301e+38,1.0
6.515151515151516,-2.773553215883524e+38,1.0
6.575757575757576,-2.821763647775803e+38,1.0
6.636363636363637,-2.839943669669047e+38,1.0
6.696969696969697,-2.827988763498876e+38,1.0
6.757575757575758,-2.7854469969354205e+38,1.0
6.818181818181818,-2.7117851508680605e+38,1.0
6.878787878787879,-2.606901132110723e+38,1.0
6.9393939393939394,-2.47205405860091e+38,1.0
7.0,-2.3115919312971183e+38,1.0
1.0,4.991868385155895e+35,2.0
1.0606060606060606,4.466774107410698e+35,2.0
1.121212121212121,2.668804717877564e+34,2.0
1.1818181818181819,2.2307013135524436e+32,2.0
1.2424242424242424,2.6312055685474785e+34,2.0
1.303030303030303,3.8103586158398646e+35,2.0
1.3636363636363638,8.205393210019825e+35,2.0
1.4242424242424243,5.004080835416608e+35,2.0
1.4848484848484849,7.103605361550989e+34,2.0
1.5454545454545454,1.5171776740546778e+33,2.0
1.606060606060606,5.369490434483435e+30,2.0
1.6666666666666667,8.779114190282693e+28,2.0
1.7272727272727273,2.134408500456735e+31,2.0
1.7878787878787878,1.5821909144494198e+33,2.0
1.8484848484848486,3.5423477504680054e+34,2.0
1.9090909090909092,2.62172203422116e+35,2.0
1.9696969696969697,8.739943379849882e+35,2.0
2.0303030303030303,1.2108984410728989e+36,2.0
2.090909090909091,1.105601702133481e+36,2.0
2.1515151515151514,6.0081598710836965e+35,2.0
2.212121212121212,1.7568383458446468e+35,2.0
2.2727272727272725,2.463397234510862e+34,2.0
2.3333333333333335,1.560388499379735e+33,2.0
2.393939393939394,4.455878166818933e+31,2.0
2.4545454545454546,5.5540778199170405e+29,2.0
2.515151515151515,2.591888194773118e+27,2.0
2.5757575757575757,1.3823068032905604e+24,2.0
2.6363636363636367,6.662719107182618e+20,2.0
2.6969696969696972,3.3696638242133824e+17,2.0
2.757575757575758,846511343826365.0,2.0
2.8181818181818183,1.73512282633824e+17,2.0
2.878787878787879,2.8526074013101613e+19,2.0
2.9393939393939394,3.233431857975885e+21,2.0
3.0,2.5616049613166687e+23,2.0
3.0606060606060606,1.4365210387004451e+25,2.0
3.121212121212121,5.7702246747709024e+26,2.0
3.1818181818181817,1.7043203057098338e+28,2.0
3.2424242424242427,5.639183843554813e+29,2.0
3.303030303030303,6.794787160993942e+31,2.0
3.3636363636363638,7.991914760695262e+32,2.0
3.4242424242424243,5.001609919649657e+33,2.0
3.484848484848485,2.3337608942398344e+34,2.0
3.5454545454545454,8.3441346606519e+34,2.0
3.606060606060606,2.3397414880234893e+35,2.0
3.666666666666667,5.276245064870846e+35,2.0
3.7272727272727275,9.797203776471608e+35,2.0
3.787878787878788,1.528020941778083e+36,2.0
3.8484848484848486,2.0327748868870306e+36,2.0
3.909090909090909,2.2531137019238567e+36,2.0
3.9696969696969697,2.336609980556941e+36,2.0
4.03030303030303,2.408841213673736e+36,2.0
4.090909090909091,2.183384268098097e+36,2.0
4.151515151515151,1.7237787552394644e+36,2.0
4.212121212121213,1.1815708065155965e+36,2.0
4.272727272727273,6.996023758229985e+35,2.0
4.333333333333334,3.555174089123774e+35,2.0
4.3939393939393945,1.5396874595830104e+35,2.0
4.454545454545455,5.644882992948612e+34,2.0
4.515151515151516,1.7424988529194014e+34,2.0
4.575757575757576,4.51331466486403e+33,2.0
4.636363636363637,9.797850633266123e+32,2.0
4.696969696969697,1.78451785396606e+32,2.0
4.757575757575758,2.7343082823752647e+31,2.0
4.818181818181818,3.5381536366663513e+30,2.0
4.878787878787879,3.883460155995666e+29,2.0
4.9393939393939394,3.631978110644647e+28,2.0
5.0,2.9070918010444864e+27,2.0
5.0606060606060606,1.999642794619948e+26,2.0
5.121212121212121,1.1865026584659473e+25,2.0
5.181818181818182,6.09415686582098e+23,2.0
5.242424242424242,2.7181330450437066e+22,2.0
5.303030303030303,1.0558949568423593e+21,2.0
5.363636363636363,3.5822868789944664e+19,2.0
5.424242424242425,1.064187548681566e+18,2.0
5.484848484848485,2.7750251578501348e+16,2.0
5.545454545454546,636697274530086.2,2.0
5.606060606060606,12882589393305.43,2.0
5.666666666666667,230371939230.11182,2.0
5.7272727272727275,3648658836.297654,2.0
5.787878787878788,51286933.861679055,2.0
5.848484848484849,641085.6222989736,2.0
5.909090909090909,7140.0660217422255,2.0
5.96969696969697,70.98763361357896,2.0
6.03030303030303,0.6311785915834952,2.0
6.090909090909091,0.005027870700825202,2.0
6.151515151515151,3.5944352852853625e-05,2.0
6.212121212121212,2.310066477741779e-07,2.0
