B,den,N,Band,System([band density])
3.31578947368421,-2895734151445416.0,1,0,9.490000e+14 1.950000e+15
1.4736842105263157,-2867040770273434.0,4,1,9.280000e+14 1.950000e+15
1.4736842105263157,-2864984109331387.0,4,1,9.070000e+14 1.950000e+15
5.157894736842105,-2837524771886681.0,1,1,8.860000e+14 1.950000e+15
1.4736842105263157,-2794756118375371.5,3,0,8.440000e+14 1.950000e+15
1.8421052631578947,-2703574395491450.5,3,1,7.600000e+14 1.950000e+15
2.5789473684210527,-2619585187571373.5,3,1,7.180000e+14 1.950000e+15 3.200000e+13 3.200000e+13
6.263157894736842,-2546672466028699.0,1,0,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
4.421052631578947,-2551252169999093.0,2,1,6.970000e+14 1.950000e+15 5.300000e+13 5.300000e+13
1.4736842105263157,-2469473945151926.5,4,0,6.760000e+14 1.950000e+15 7.400000e+13 7.400000e+13
2.5789473684210527,-2381256882836201.0,2,0,6.536000e+14 1.950000e+15 1.160000e+14 1.160000e+14
5.894736842105263,-2275614553866944.0,1,0,6.468000e+14 1.950000e+15 1.580000e+14 1.580000e+14
4.052631578947368,-2202451486918652.5,2,1,6.400000e+14 1.950000e+15 2.000000e+14 2.000000e+14
2.2105263157894735,-2191950796894268.0,3,1,6.400000e+14 1.950000e+15 2.000000e+14 2.000000e+14
1.4736842105263157,-2138709702862280.2,4,1,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
1.1052631578947367,-2138011390682671.0,0,2,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
1.1052631578947367,-2138011390682671.0,0,3,6.366000e+14 1.950000e+15 2.210000e+14 2.210000e+14
4.789473684210526,-2101365371519485.0,1,0,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
5.526315789473684,-2112130722641495.8,1,0,6.332000e+14 1.950000e+15 2.420000e+14 2.420000e+14
3.6842105263157894,-1908815314148829.0,2,1,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
1.8421052631578947,-1832578779033673.5,3,1,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
1.8421052631578947,-1744368524261074.2,2,0,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
