B,den,N,Band
10.343434343434344,1.2502006647166916e+16,9.0,0.0
10.505050505050505,1.2694638012100218e+16,9.0,0.0
10.666666666666668,1.2889202114429204e+16,9.0,0.0
10.828282828282829,1.3084314133844856e+16,9.0,0.0
10.989898989898991,1.3279563188438728e+16,9.0,0.0
11.151515151515152,1.3474841855584116e+16,9.0,0.0
11.313131313131315,1.3670121791568212e+16,9.0,0.0
11.474747474747476,1.3865382498048092e+16,9.0,0.0
11.636363636363637,1.4060567639369342e+16,9.0,0.0
11.7979797979798,1.4255501793195484e+16,9.0,0.0
11.95959595959596,1.4449697769508886e+16,9.0,0.0
12.121212121212123,1.4641967528238048e+16,9.0,0.0
12.282828282828284,1.4829769713690746e+16,9.0,0.0
12.444444444444445,1.500833748737728e+16,9.0,0.0
12.606060606060607,1.516984482453186e+16,9.0,0.0
12.767676767676768,1.5303102369349836e+16,9.0,0.0
12.92929292929293,1.5394340354995604e+16,9.0,0.0
13.090909090909092,1.5429363037187192e+16,9.0,0.0
13.252525252525254,1.5396759370777834e+16,9.0,0.0
13.414141414141415,1.5291206587430336e+16,9.0,0.0
13.575757575757576,1.5115614898238476e+16,9.0,0.0
13.737373737373739,1.4881183698869162e+16,9.0,0.0
13.8989898989899,1.4605256726353128e+16,9.0,0.0
14.060606060606062,1.4307747095483596e+16,9.0,0.0
14.222222222222223,1.4007393621144436e+16,9.0,0.0
14.383838383838386,1.3719004459331648e+16,9.0,0.0
14.545454545454547,1.3452283118693452e+16,9.0,0.0
14.707070707070708,1.3212157879670008e+16,9.0,0.0
14.86868686868687,1.3000064514382596e+16,9.0,0.0
15.030303030303031,1.2815499489831686e+16,9.0,0.0
15.191919191919194,1.2657311229857224e+16,9.0,0.0
15.353535353535355,1.2524475057060112e+16,9.0,0.0
15.515151515151516,1.2416353939960226e+16,9.0,0.0
15.676767676767678,1.2332600458222472e+16,9.0,0.0
15.83838383838384,1.22728963999459e+16,9.0,0.0
16.0,1.2236690198176372e+16,9.0,0.0
0.0,,0.0,1.0
0.16161616161616163,-710064963294320.2,0.0,1.0
0.32323232323232326,-1484878528875214.0,0.0,1.0
0.48484848484848486,-2227321078920528.0,0.0,1.0
0.6464646464646465,-2969762798856891.0,0.0,1.0
0.8080808080808082,-3712204110944620.0,0.0,1.0
0.9696969696969697,-4454645223353474.0,0.0,1.0
1.1313131313131315,-5197086236571228.0,0.0,1.0
1.292929292929293,-5939527199625786.0,0.0,1.0
1.4545454545454546,-6681968136863710.0,0.0,1.0
1.6161616161616164,-7424409060599192.0,0.0,1.0
1.777777777777778,-8166849977169160.0,0.0,1.0
1.9393939393939394,-8909290889886417.0,0.0,1.0
2.101010101010101,-9651731800507616.0,0.0,1.0
2.262626262626263,-1.0394172709976244e+16,0.0,1.0
2.4242424242424243,-1.1136613618804944e+16,0.0,1.0
2.585858585858586,-1.187905452727522e+16,0.0,1.0
2.747474747474748,-1.2621495435543112e+16,0.0,1.0
2.909090909090909,-1.33639363436959e+16,0.0,1.0
3.070707070707071,-1.4106377251782902e+16,0.0,1.0
3.2323232323232327,-1.484881815983244e+16,0.0,1.0
3.393939393939394,-1.559125906786174e+16,0.0,1.0
3.555555555555556,-1.6333699975883416e+16,0.0,1.0
3.7171717171717176,-1.7076140883911286e+16,0.0,1.0
3.878787878787879,-1.7818581791967748e+16,0.0,1.0
4.040404040404041,-1.856102270009523e+16,0.0,1.0
4.202020202020202,-1.930346360837471e+16,0.0,1.0
4.363636363636364,-2.0045904516954944e+16,0.0,1.0
4.525252525252526,-2.0788345426096824e+16,0.0,1.0
4.686868686868687,-2.1530786336237816e+16,0.0,1.0
4.848484848484849,-2.227322724808183e+16,0.0,1.0
5.01010101010101,-2.3015668162720136e+16,0.0,1.0
5.171717171717172,-2.3758109081788544e+16,0.0,1.0
5.333333333333334,-2.4500550007665976e+16,0.0,1.0
5.494949494949496,-2.524299094371817e+16,0.0,1.0
5.6565656565656575,-2.598543189458997e+16,0.0,1.0
5.818181818181818,-2.672787286654775e+16,0.0,1.0
5.97979797979798,-2.7470313867872544e+16,0.0,1.0
6.141414141414142,-2.821275490930298e+16,0.0,1.0
6.303030303030304,-2.895519600452577e+16,0.0,1.0
6.464646464646465,-2.9697637170710036e+16,0.0,1.0
6.626262626262627,-3.044007842908095e+16,0.0,1.0
6.787878787878788,-3.1182519805526824e+16,0.0,1.0
6.94949494949495,-3.192496133123332e+16,0.0,1.0
7.111111111111112,-3.266740304333758e+16,0.0,1.0
7.272727272727273,-3.3409844985595148e+16,0.0,1.0
7.434343434343435,-3.415228720905185e+16,0.0,1.0
7.595959595959597,-3.489472977271334e+16,0.0,1.0
7.757575757575758,-3.563717274420491e+16,0.0,1.0
7.91919191919192,-3.637961620031161e+16,0.0,1.0
8.080808080808081,-3.712206012426002e+16,0.0,1.0
8.242424242424244,-3.7864478175352776e+16,0.0,1.0
8.404040404040405,-3.860500999953968e+16,0.0,1.0
8.565656565656566,-3.93055602102653e+16,0.0,1.0
8.727272727272728,-3.974507264204502e+16,0.0,1.0
8.88888888888889,-3.970992585042555e+16,0.0,1.0
9.050505050505052,-3.968127779665983e+16,0.0,1.0
9.212121212121213,-3.996989653879976e+16,0.0,1.0
9.373737373737374,-4.009209960878605e+16,0.0,1.0
9.535353535353536,-3.98980089826527e+16,0.0,1.0
9.696969696969697,-3.971749892005439e+16,0.0,1.0
9.85858585858586,-3.951340355523847e+16,0.0,1.0
10.02020202020202,-3.9344243604801896e+16,0.0,1.0
10.181818181818183,-3.949485806789192e+16,0.0,1.0
10.343434343434344,-3.9803243987092e+16,0.0,1.0
10.505050505050505,-3.9878650430378984e+16,0.0,1.0
10.666666666666668,-3.968048992792106e+16,0.0,1.0
10.828282828282829,-3.949108036012084e+16,0.0,1.0
10.989898989898991,-3.93565053434164e+16,0.0,1.0
11.151515151515152,-3.913429970734199e+16,0.0,1.0
11.313131313131315,-3.895504233066672e+16,0.0,1.0
11.474747474747476,-3.904295986060599e+16,0.0,1.0
11.636363636363637,-3.934313468798614e+16,0.0,1.0
11.7979797979798,-3.959730486009585e+16,0.0,1.0
11.95959595959596,-3.960246130644949e+16,0.0,1.0
12.121212121212123,-3.93911756473661e+16,0.0,1.0
12.282828282828284,-3.917771848912824e+16,0.0,1.0
12.444444444444445,-3.907009171997828e+16,0.0,1.0
12.606060606060607,-3.895618203949746e+16,0.0,1.0
12.767676767676768,-3.873336967312286e+16,0.0,1.0
12.92929292929293,-3.849875652675413e+16,0.0,1.0
13.090909090909092,-3.843311176557917e+16,0.0,1.0
13.252525252525254,-3.8596263548419944e+16,0.0,1.0
13.414141414141415,-3.889574020709261e+16,0.0,1.0
13.575757575757576,-3.917771048563536e+16,0.0,1.0
13.737373737373739,-3.930557068830616e+16,0.0,1.0
13.8989898989899,-3.922069544473005e+16,0.0,1.0
14.060606060606062,-3.89864595263371e+16,0.0,1.0
14.222222222222223,-3.874917816876394e+16,0.0,1.0
14.383838383838386,-3.861577459916096e+16,0.0,1.0
14.545454545454547,-3.8566749530235656e+16,0.0,1.0
14.707070707070708,-3.849360506492166e+16,0.0,1.0
14.86868686868687,-3.831407780162538e+16,0.0,1.0
15.030303030303031,-3.805152354652331e+16,0.0,1.0
15.191919191919194,-3.781494900304395e+16,0.0,1.0
15.353535353535355,-3.771300796695536e+16,0.0,1.0
15.515151515151516,-3.7785834904729624e+16,0.0,1.0
15.676767676767678,-3.800084765335443e+16,0.0,1.0
15.83838383838384,-3.828866133497413e+16,0.0,1.0
16.0,-3.857396034200485e+16,0.0,1.0
0.0,,1.0,1.0
0.16161616161616163,-710064963294320.2,1.0,1.0
0.32323232323232326,-1441853449405220.0,1.0,1.0
0.48484848484848486,-2152702218025416.5,1.0,1.0
0.6464646464646465,-2881728912986580.5,1.0,1.0
0.8080808080808082,-3599532899544582.0,1.0,1.0
0.9696969696969697,-4316608981345917.0,1.0,1.0
1.1313131313131315,-5054513829495648.0,1.0,1.0
1.292929292929293,-5803144548389037.0,1.0,1.0
1.4545454545454546,-6503590673158054.0,1.0,1.0
1.6161616161616164,-7209699618979834.0,1.0,1.0
1.777777777777778,-7896219063247887.0,1.0,1.0
1.9393939393939394,-8414157749310547.0,1.0,1.0
2.101010101010101,-9015261794830326.0,1.0,1.0
2.262626262626263,-9581203401950726.0,1.0,1.0
2.4242424242424243,-1.0055754386618276e+16,1.0,1.0
2.585858585858586,-9736205341816762.0,1.0,1.0
2.747474747474748,-8325575614579064.0,1.0,1.0
2.909090909090909,-7030443308003395.0,1.0,1.0
3.070707070707071,-5707826045653076.0,1.0,1.0
3.2323232323232327,-4421290679089993.5,1.0,1.0
3.393939393939394,-3185368714149281.5,1.0,1.0
3.555555555555556,-1968407057313841.5,1.0,1.0
3.7171717171717176,-790231205368207.1,1.0,1.0
3.878787878787879,439870222241801.75,1.0,1.0
4.040404040404041,1412956707514090.8,1.0,1.0
4.202020202020202,1978635646273554.0,1.0,1.0
4.363636363636364,2536214939187887.0,1.0,1.0
4.525252525252526,2716847345519602.5,1.0,1.0
4.686868686868687,2843809122136945.0,1.0,1.0
4.848484848484849,2921304965998123.5,1.0,1.0
5.01010101010101,3017788689794853.0,1.0,1.0
5.171717171717172,3139326470598386.5,1.0,1.0
5.333333333333334,3206626690552073.0,1.0,1.0
5.494949494949496,3316605887565726.0,1.0,1.0
5.6565656565656575,3430951568752344.5,1.0,1.0
5.818181818181818,3498191025288704.5,1.0,1.0
5.97979797979798,3611408253447610.0,1.0,1.0
6.141414141414142,3723006547279580.0,1.0,1.0
6.303030303030304,3791493479775347.0,1.0,1.0
6.464646464646465,3902786084475202.5,1.0,1.0
6.626262626262627,4016088247211054.5,1.0,1.0
6.787878787878788,4086406718307362.5,1.0,1.0
6.94949494949495,4191475231974258.5,1.0,1.0
7.111111111111112,4308289861787034.0,1.0,1.0
7.272727272727273,4385446761488442.5,1.0,1.0
7.434343434343435,4478815605129025.0,1.0,1.0
7.595959595959597,4597082880181866.0,1.0,1.0
7.757575757575758,4690989021671350.0,1.0,1.0
7.91919191919192,4767995516825629.0,1.0,1.0
8.080808080808081,4881446860517018.0,1.0,1.0
8.242424242424244,4990786815013977.0,1.0,1.0
8.404040404040405,5065020619029299.0,1.0,1.0
8.565656565656566,5163909046019123.0,1.0,1.0
8.727272727272728,5279894626827219.0,1.0,1.0
8.88888888888889,5375123772229097.0,1.0,1.0
9.050505050505052,5451799452548579.0,1.0,1.0
9.212121212121213,5560821933347879.0,1.0,1.0
9.373737373737374,5673022049919613.0,1.0,1.0
9.535353535353536,5756885351705084.0,1.0,1.0
9.696969696969697,5843179324212988.0,1.0,1.0
9.85858585858586,5955311701291415.0,1.0,1.0
10.02020202020202,6063427630655446.0,1.0,1.0
10.181818181818183,6142750695615819.0,1.0,1.0
10.343434343434344,6234866974690722.0,1.0,1.0
10.505050505050505,6347278542231526.0,1.0,1.0
10.666666666666668,6453329299084914.0,1.0,1.0
10.828282828282829,6532380865323486.0,1.0,1.0
10.989898989898991,6625587819193751.0,1.0,1.0
11.151515151515152,6737217046556198.0,1.0,1.0
11.313131313131315,6843504306393638.0,1.0,1.0
11.474747474747476,6924628771155368.0,1.0,1.0
11.636363636363637,7015408802319488.0,1.0,1.0
11.7979797979798,7125414041848284.0,1.0,1.0
11.95959595959596,7233463916275981.0,1.0,1.0
12.121212121212123,7320090300982393.0,1.0,1.0
12.282828282828284,7405201734254390.0,1.0,1.0
12.444444444444445,7512087329884020.0,1.0,1.0
12.606060606060607,7622075348470895.0,1.0,1.0
12.767676767676768,7716861604703348.0,1.0,1.0
12.92929292929293,7796705338866065.0,1.0,1.0
13.090909090909092,7897913778490524.0,1.0,1.0
13.252525252525254,8008357464661064.0,1.0,1.0
13.414141414141415,8111008182613462.0,1.0,1.0
13.575757575757576,8192787500090876.0,1.0,1.0
13.737373737373739,8284650816053949.0,1.0,1.0
13.8989898989899,8392329758490768.0,1.0,1.0
14.060606060606062,8500469166529215.0,1.0,1.0
14.222222222222223,8594426401348511.0,1.0,1.0
14.383838383838386,8675647823210593.0,1.0,1.0
14.545454545454547,8775789214765174.0,1.0,1.0
14.707070707070708,8884942739879311.0,1.0,1.0
14.86868686868687,8989192696601038.0,1.0,1.0
15.030303030303031,9076070795588156.0,1.0,1.0
15.191919191919194,9162844107966444.0,1.0,1.0
15.353535353535355,9266733319265258.0,1.0,1.0
15.515151515151516,9375404230327314.0,1.0,1.0
15.676767676767678,9476413483881166.0,1.0,1.0
15.83838383838384,9560014075980032.0,1.0,1.0
16.0,9651234481202534.0,1.0,1.0
0.0,,2.0,1.0
0.16161616161616163,-681713543053906.0,2.0,1.0
0.32323232323232326,-1359566981701937.2,2.0,1.0
0.48484848484848486,-2034071773776078.5,2.0,1.0
0.6464646464646465,-2753399445262281.0,2.0,1.0
0.8080808080808082,-3404297357338695.0,2.0,1.0
0.9696969696969697,-3952841361233920.0,2.0,1.0
1.1313131313131315,-4513190370315011.0,2.0,1.0
1.292929292929293,-5165246505107498.0,2.0,1.0
1.4545454545454546,-5788031469697009.0,2.0,1.0
1.6161616161616164,-4972230247897943.0,2.0,1.0
1.777777777777778,-2603828056794167.0,2.0,1.0
1.9393939393939394,-302130544362072.0,2.0,1.0
2.101010101010101,1194489866063609.5,2.0,1.0
2.262626262626263,1894276096204350.5,2.0,1.0
2.4242424242424243,2043621701234456.8,2.0,1.0
2.585858585858586,2206547609658246.5,2.0,1.0
2.747474747474748,2320743418377002.0,2.0,1.0
2.909090909090909,2442038617730300.0,2.0,1.0
3.070707070707071,2614836395106006.0,2.0,1.0
3.2323232323232327,2731424047133986.5,2.0,1.0
3.393939393939394,2855495286481368.5,2.0,1.0
3.555555555555556,3024544610306551.0,2.0,1.0
3.7171717171717176,3129442456308236.0,2.0,1.0
3.878787878787879,3289426899563021.0,2.0,1.0
4.040404040404041,3418176943672225.5,2.0,1.0
4.202020202020202,3542308081022618.0,2.0,1.0
4.363636363636364,3702281535474482.5,2.0,1.0
4.525252525252526,3809860300758368.5,2.0,1.0
4.686868686868687,3979615471133293.0,2.0,1.0
4.848484848484849,4083767222811259.5,2.0,1.0
5.01010101010101,4253357292203095.0,2.0,1.0
5.171717171717172,4358475170106287.5,2.0,1.0
5.333333333333334,4526287721305277.0,2.0,1.0
5.494949494949496,4632185194072917.0,2.0,1.0
5.6565656565656575,4799365803334961.0,2.0,1.0
5.818181818181818,4904957839227423.0,2.0,1.0
5.97979797979798,5071958404777363.0,2.0,1.0
6.141414141414142,5178050342358276.0,2.0,1.0
6.303030303030304,5342650375288402.0,2.0,1.0
6.464646464646465,5453975520294732.0,2.0,1.0
6.626262626262627,5610441811831930.0,2.0,1.0
6.787878787878788,5736363376977506.0,2.0,1.0
6.94949494949495,5876364832128878.0,2.0,1.0
7.111111111111112,6024576206732983.0,2.0,1.0
7.272727272727273,6144885777573424.0,2.0,1.0
7.434343434343435,6306394081195471.0,2.0,1.0
7.595959595959597,6422427492115636.0,2.0,1.0
7.757575757575758,6585418901413552.0,2.0,1.0
7.91919191919192,6710346013620830.0,2.0,1.0
8.080808080808081,6871247562472155.0,2.0,1.0
8.242424242424244,7025126024543834.0,2.0,1.0
8.404040404040405,7168978264085238.0,2.0,1.0
8.565656565656566,7350016555882088.0,2.0,1.0
8.727272727272728,7473875937137481.0,2.0,1.0
8.88888888888889,7684645361795026.0,2.0,1.0
9.050505050505052,7856669805561072.0,2.0,1.0
9.212121212121213,8022114629811376.0,2.0,1.0
9.373737373737374,8252379155738285.0,2.0,1.0
9.535353535353536,8403535683309382.0,2.0,1.0
9.696969696969697,8635472396107241.0,2.0,1.0
9.85858585858586,8873480677786805.0,2.0,1.0
10.02020202020202,9031514115047394.0,2.0,1.0
10.181818181818183,9304190534916710.0,2.0,1.0
10.343434343434344,9547697922207718.0,2.0,1.0
10.505050505050505,9735230026042402.0,2.0,1.0
10.666666666666668,1.0015463738687162e+16,2.0,1.0
10.828282828282829,1.0267450367502638e+16,2.0,1.0
10.989898989898991,1.0471625771741918e+16,2.0,1.0
11.151515151515152,1.0752735919436068e+16,2.0,1.0
11.313131313131315,1.1016501809180168e+16,2.0,1.0
11.474747474747476,1.1222169262526636e+16,2.0,1.0
11.636363636363637,1.1497754060505662e+16,2.0,1.0
11.7979797979798,1.177315088505978e+16,2.0,1.0
11.95959595959596,1.1970656463105574e+16,2.0,1.0
12.121212121212123,1.2234139593272582e+16,2.0,1.0
12.282828282828284,1.2516144025991976e+16,2.0,1.0
12.444444444444445,1.2704914683770042e+16,2.0,1.0
12.606060606060607,1.295042065056315e+16,2.0,1.0
12.767676767676768,1.3230364069112316e+16,2.0,1.0
12.92929292929293,1.3417324614171468e+16,2.0,1.0
13.090909090909092,1.3641047791853476e+16,2.0,1.0
13.252525252525254,1.390963573738855e+16,2.0,1.0
13.414141414141415,1.4104302943183086e+16,2.0,1.0
13.575757575757576,1.4305295159326018e+16,2.0,1.0
13.737373737373739,1.455572451577874e+16,2.0,1.0
13.8989898989899,1.4605256726353128e+16,2.0,1.0
14.060606060606062,1.4307747095483596e+16,2.0,1.0
14.222222222222223,1.4007393621144436e+16,2.0,1.0
14.383838383838386,1.3719004459331648e+16,2.0,1.0
14.545454545454547,1.3452283118693452e+16,2.0,1.0
14.707070707070708,1.3212157879670008e+16,2.0,1.0
14.86868686868687,1.3000064514382596e+16,2.0,1.0
15.030303030303031,1.2815499489831686e+16,2.0,1.0
15.191919191919194,1.2657311229857224e+16,2.0,1.0
15.353535353535355,1.2524475057060112e+16,2.0,1.0
15.515151515151516,1.2416353939960226e+16,2.0,1.0
15.676767676767678,1.2332600458222472e+16,2.0,1.0
15.83838383838384,1.22728963999459e+16,2.0,1.0
16.0,1.2236690198176372e+16,2.0,1.0
0.0,,3.0,1.0
0.16161616161616163,-635142897234891.1,3.0,1.0
0.32323232323232326,-1275156283589974.8,3.0,1.0
0.48484848484848486,-1931828836360187.8,3.0,1.0
0.6464646464646465,-2468975315705305.5,3.0,1.0
0.8080808080808082,-3025741925740732.5,3.0,1.0
0.9696969696969697,-3638437038081873.0,3.0,1.0
1.1313131313131315,-3544157164592999.5,3.0,1.0
1.292929292929293,-535978535247061.75,3.0,1.0
1.4545454545454546,1474938612862951.0,3.0,1.0
1.6161616161616164,1751258382611660.0,3.0,1.0
1.777777777777778,1916646027601373.5,3.0,1.0
1.9393939393939394,2089922102290561.0,3.0,1.0
2.101010101010101,2266098211882615.0,3.0,1.0
2.262626262626263,2445088830870822.0,3.0,1.0
2.4242424242424243,2630115633777538.0,3.0,1.0
2.585858585858586,2822514412708519.0,3.0,1.0
2.747474747474748,3008146023081027.0,3.0,1.0
2.909090909090909,3189907970096451.0,3.0,1.0
3.070707070707071,3396417863734167.0,3.0,1.0
3.2323232323232327,3623990901673290.0,3.0,1.0
3.393939393939394,3892433310891618.0,3.0,1.0
3.555555555555556,4292966438176669.0,3.0,1.0
3.7171717171717176,4592398832570983.0,3.0,1.0
3.878787878787879,4901028226907062.0,3.0,1.0
4.040404040404041,5270220479076736.0,3.0,1.0
4.202020202020202,5507719534756125.0,3.0,1.0
4.363636363636364,5747453826654882.0,3.0,1.0
4.525252525252526,6002942514124418.0,3.0,1.0
4.686868686868687,6232252649071107.0,3.0,1.0
4.848484848484849,6428708597702715.0,3.0,1.0
5.01010101010101,6662889251487516.0,3.0,1.0
5.171717171717172,6882173457112549.0,3.0,1.0
5.333333333333334,7072948304105564.0,3.0,1.0
5.494949494949496,7319433320490176.0,3.0,1.0
5.6565656565656575,7512850290741710.0,3.0,1.0
5.818181818181818,7730986036841306.0,3.0,1.0
5.97979797979798,7956809386472475.0,3.0,1.0
6.141414141414142,8148398240283203.0,3.0,1.0
6.303030303030304,8393231178105264.0,3.0,1.0
6.464646464646465,8579915550992679.0,3.0,1.0
6.626262626262627,8821136010884715.0,3.0,1.0
6.787878787878788,9015726897208572.0,3.0,1.0
6.94949494949495,9243838856450884.0,3.0,1.0
7.111111111111112,9451189408036318.0,3.0,1.0
7.272727272727273,9665355005342206.0,3.0,1.0
7.434343434343435,9884824208381432.0,3.0,1.0
7.595959595959597,1.009038421419706e+16,3.0,1.0
7.757575757575758,1.0316559340468378e+16,3.0,1.0
7.91919191919192,1.0518414746345092e+16,3.0,1.0
8.080808080808081,1.074669343632036e+16,3.0,1.0
8.242424242424244,1.0948362619799948e+16,3.0,1.0
8.404040404040405,1.1175450252118578e+16,3.0,1.0
8.565656565656566,1.1380108729199632e+16,3.0,1.0
8.727272727272728,1.1602908875575382e+16,3.0,1.0
8.88888888888889,1.1814281645373564e+16,3.0,1.0
9.050505050505052,1.202915432432142e+16,3.0,1.0
9.212121212121213,1.2250589950852426e+16,3.0,1.0
9.373737373737374,1.2092702425729638e+16,3.0,1.0
9.535353535353536,1.1963747283443436e+16,3.0,1.0
9.696969696969697,1.1938423450674956e+16,3.0,1.0
9.85858585858586,1.2008806512410664e+16,3.0,1.0
10.02020202020202,1.2144412424517498e+16,3.0,1.0
10.181818181818183,1.2315326155064424e+16,3.0,1.0
10.343434343434344,1.2502006647166916e+16,3.0,1.0
10.505050505050505,1.2694638012100218e+16,3.0,1.0
10.666666666666668,1.2889202114429204e+16,3.0,1.0
10.828282828282829,1.3084314133844856e+16,3.0,1.0
10.989898989898991,1.3279563188438728e+16,3.0,1.0
11.151515151515152,1.3474841855584116e+16,3.0,1.0
11.313131313131315,1.3670121791568212e+16,3.0,1.0
11.474747474747476,1.3865382498048092e+16,3.0,1.0
11.636363636363637,1.4060567639369342e+16,3.0,1.0
11.7979797979798,1.4255501793195484e+16,3.0,1.0
11.95959595959596,1.4449697769508886e+16,3.0,1.0
12.121212121212123,1.4641967528238048e+16,3.0,1.0
12.282828282828284,1.4829769713690746e+16,3.0,1.0
12.444444444444445,1.500833748737728e+16,3.0,1.0
12.606060606060607,1.516984482453186e+16,3.0,1.0
12.767676767676768,1.5303102369349836e+16,3.0,1.0
12.92929292929293,1.5394340354995604e+16,3.0,1.0
13.090909090909092,1.5429363037187192e+16,3.0,1.0
13.252525252525254,1.5396759370777834e+16,3.0,1.0
13.414141414141415,1.5291206587430336e+16,3.0,1.0
13.575757575757576,1.5115614898238476e+16,3.0,1.0
13.737373737373739,1.4881183698869162e+16,3.0,1.0
13.8989898989899,1.4605256726353128e+16,3.0,1.0
14.060606060606062,1.4307747095483596e+16,3.0,1.0
14.222222222222223,1.4007393621144436e+16,3.0,1.0
14.383838383838386,1.3719004459331648e+16,3.0,1.0
14.545454545454547,1.3452283118693452e+16,3.0,1.0
14.707070707070708,1.3212157879670008e+16,3.0,1.0
14.86868686868687,1.3000064514382596e+16,3.0,1.0
15.030303030303031,1.2815499489831686e+16,3.0,1.0
15.191919191919194,1.2657311229857224e+16,3.0,1.0
15.353535353535355,1.2524475057060112e+16,3.0,1.0
15.515151515151516,1.2416353939960226e+16,3.0,1.0
15.676767676767678,1.2332600458222472e+16,3.0,1.0
15.83838383838384,1.22728963999459e+16,3.0,1.0
16.0,1.2236690198176372e+16,3.0,1.0
0.0,,4.0,1.0
0.16161616161616163,-599846155563097.4,4.0,1.0
0.32323232323232326,-1224560197419443.5,4.0,1.0
0.48484848484848486,-1728527729394547.2,4.0,1.0
0.6464646464646465,-2272457089321955.0,4.0,1.0
0.8080808080808082,-2826301754097619.0,4.0,1.0
0.9696969696969697,-656308118982161.2,4.0,1.0
1.1313131313131315,1483592933283859.5,4.0,1.0
1.292929292929293,1739897485789279.2,4.0,1.0
1.4545454545454546,1914432023236822.2,4.0,1.0
1.6161616161616164,2155321678197632.5,4.0,1.0
1.777777777777778,2460983685747588.0,4.0,1.0
1.9393939393939394,2846504372375368.0,4.0,1.0
2.101010101010101,3226952051291652.0,4.0,1.0
2.262626262626263,3524462648290386.0,4.0,1.0
2.4242424242424243,3787759919119901.5,4.0,1.0
2.585858585858586,4043856711206583.5,4.0,1.0
2.747474747474748,4298103540130278.0,4.0,1.0
2.909090909090909,4551356049031889.0,4.0,1.0
3.070707070707071,4805216527756757.0,4.0,1.0
3.2323232323232327,5062714330984497.0,4.0,1.0
3.393939393939394,5328289273649150.0,4.0,1.0
3.555555555555556,5599019348566956.0,4.0,1.0
3.7171717171717176,5857925308803387.0,4.0,1.0
3.878787878787879,6103462852534455.0,4.0,1.0
4.040404040404041,6343910597860416.0,4.0,1.0
4.202020202020202,6595676229918281.0,4.0,1.0
4.363636363636364,6863108764891427.0,4.0,1.0
4.525252525252526,7161015520890760.0,4.0,1.0
4.686868686868687,7460593609587957.0,4.0,1.0
4.848484848484849,7755119799572426.0,4.0,1.0
5.01010101010101,8051479441678302.0,4.0,1.0
5.171717171717172,8471682103865444.0,4.0,1.0
5.333333333333334,8835719873995282.0,4.0,1.0
5.494949494949496,9181223279681296.0,4.0,1.0
5.6565656565656575,9639778789060794.0,4.0,1.0
5.818181818181818,1.0007540280816388e+16,4.0,1.0
5.97979797979798,1.0376039094006452e+16,4.0,1.0
6.141414141414142,1.0820671326211508e+16,4.0,1.0
6.303030303030304,1.1140077033934766e+16,4.0,1.0
6.464646464646465,1.1505668289422354e+16,4.0,1.0
6.626262626262627,1.1878906784886444e+16,4.0,1.0
6.787878787878788,1.2179093087884804e+16,4.0,1.0
6.94949494949495,1.2450291557149532e+16,4.0,1.0
7.111111111111112,1.2191433247511228e+16,4.0,1.0
7.272727272727273,1.2003510806647938e+16,4.0,1.0
7.434343434343435,1.1869608611403938e+16,4.0,1.0
7.595959595959597,1.1762635763876842e+16,4.0,1.0
7.757575757575758,1.1705042626257038e+16,4.0,1.0
7.91919191919192,1.1727165071490458e+16,4.0,1.0
8.080808080808081,1.183186809696709e+16,4.0,1.0
8.242424242424244,1.1997734194765118e+16,4.0,1.0
8.404040404040405,1.2193932211686232e+16,4.0,1.0
8.565656565656566,1.2384242994657488e+16,4.0,1.0
8.727272727272728,1.2522329529080306e+16,4.0,1.0
8.88888888888889,1.2558450976184674e+16,4.0,1.0
9.050505050505052,1.246933439002894e+16,4.0,1.0
9.212121212121213,1.2287623459072394e+16,4.0,1.0
9.373737373737374,1.2092702425729638e+16,4.0,1.0
9.535353535353536,1.1963747283443436e+16,4.0,1.0
9.696969696969697,1.1938423450674956e+16,4.0,1.0
9.85858585858586,1.2008806512410664e+16,4.0,1.0
10.02020202020202,1.2144412424517498e+16,4.0,1.0
10.181818181818183,1.2315326155064424e+16,4.0,1.0
10.343434343434344,1.2502006647166916e+16,4.0,1.0
10.505050505050505,1.2694638012100218e+16,4.0,1.0
10.666666666666668,1.2889202114429204e+16,4.0,1.0
10.828282828282829,1.3084314133844856e+16,4.0,1.0
10.989898989898991,1.3279563188438728e+16,4.0,1.0
11.151515151515152,1.3474841855584116e+16,4.0,1.0
11.313131313131315,1.3670121791568212e+16,4.0,1.0
11.474747474747476,1.3865382498048092e+16,4.0,1.0
11.636363636363637,1.4060567639369342e+16,4.0,1.0
11.7979797979798,1.4255501793195484e+16,4.0,1.0
11.95959595959596,1.4449697769508886e+16,4.0,1.0
12.121212121212123,1.4641967528238048e+16,4.0,1.0
12.282828282828284,1.4829769713690746e+16,4.0,1.0
12.444444444444445,1.500833748737728e+16,4.0,1.0
12.606060606060607,1.516984482453186e+16,4.0,1.0
12.767676767676768,1.5303102369349836e+16,4.0,1.0
12.92929292929293,1.5394340354995604e+16,4.0,1.0
13.090909090909092,1.5429363037187192e+16,4.0,1.0
13.252525252525254,1.5396759370777834e+16,4.0,1.0
13.414141414141415,1.5291206587430336e+16,4.0,1.0
13.575757575757576,1.5115614898238476e+16,4.0,1.0
13.737373737373739,1.4881183698869162e+16,4.0,1.0
13.8989898989899,1.4605256726353128e+16,4.0,1.0
14.060606060606062,1.4307747095483596e+16,4.0,1.0
14.222222222222223,1.4007393621144436e+16,4.0,1.0
14.383838383838386,1.3719004459331648e+16,4.0,1.0
