B,den,N,Band,System([band density])
2.5789473684210527,228094332428419.25,0,0,4.598000e+14 1.950000e+15 1.315000e+15 1.315000e+15
2.9473684210526314,273723509019216.25,1,1,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
0.3684210526315789,367911540529003.56,4,0,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
3.31578947368421,340146006029276.25,1,1,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
0.3684210526315789,403929008869272.3,2,0,4.462000e+14 1.950000e+15 1.395000e+15 1.395000e+15
0.3684210526315789,385885386857939.4,3,0,4.462000e+14 1.950000e+15 1.395000e+15 1.395000e+15
3.31578947368421,397888268400949.75,1,1,4.462000e+14 1.950000e+15 1.395000e+15 1.395000e+15
3.6842105263157894,378363503512890.0,1,1,4.462000e+14 1.950000e+15 1.395000e+15 1.395000e+15
0.3684210526315789,409541409250823.44,4,1,4.462000e+14 1.950000e+15 1.395000e+15 1.395000e+15
0.3684210526315789,439946477209540.4,0,0,4.428000e+14 1.950000e+15 1.420000e+15 1.420000e+15
2.5789473684210527,440357964057678.5,0,0,4.428000e+14 1.950000e+15 1.420000e+15 1.420000e+15
0.3684210526315789,463672275284821.8,1,1,4.428000e+14 1.950000e+15 1.420000e+15 1.420000e+15
0.3684210526315789,445628653273488.9,2,1,4.428000e+14 1.950000e+15 1.420000e+15 1.420000e+15
2.9473684210526314,480432297515167.25,0,0,4.394000e+14 1.950000e+15 1.440000e+15 1.440000e+15
1.4736842105263157,497985229269317.0,2,0,4.394000e+14 1.950000e+15 1.440000e+15 1.440000e+15
0.3684210526315789,481715897296153.75,0,1,4.394000e+14 1.950000e+15 1.440000e+15 1.440000e+15
4.052631578947368,502387009727367.75,1,1,4.394000e+14 1.950000e+15 1.440000e+15 1.440000e+15
5.526315789473684,587333157222845.0,0,0,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
0.7368421052631579,561891141387214.9,4,0,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
1.1052631578947367,582989104097420.6,4,0,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
3.31578947368421,584097534704361.0,1,1,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
0.7368421052631579,633926273868176.5,3,0,4.292000e+14 1.950000e+15 1.500000e+15 1.500000e+15
3.31578947368421,605577554188063.0,1,1,4.292000e+14 1.950000e+15 1.500000e+15 1.500000e+15
0.7368421052631579,667525463832123.1,4,1,4.258000e+14 1.950000e+15 1.525000e+15 1.525000e+15
0.7368421052631579,705821854605020.8,2,0,4.224000e+14 1.950000e+15 1.545000e+15 1.545000e+15
4.421052631578947,718696907962067.0,1,1,4.224000e+14 1.950000e+15 1.545000e+15 1.545000e+15
0.7368421052631579,777856987085979.4,1,0,4.190000e+14 1.950000e+15 1.565000e+15 1.565000e+15
1.1052631578947367,744544906497477.8,3,0,4.190000e+14 1.950000e+15 1.565000e+15 1.565000e+15
1.1052631578947367,773955569095455.4,4,1,4.190000e+14 1.950000e+15 1.565000e+15 1.565000e+15
4.052631578947368,796187745260012.0,0,0,4.156000e+14 1.950000e+15 1.585000e+15 1.585000e+15
