B,dos_at_mu,System([band density])
1.0,5.214324489514146e+36,1.673514e+15 1.950000e+15
1.1224489795918366,5.2143781765532396e+36,1.673514e+15 1.950000e+15
1.2448979591836735,5.213940492932806e+36,1.673514e+15 1.950000e+15
1.3673469387755102,5.216484104031085e+36,1.673514e+15 1.950000e+15
1.489795918367347,5.2117426510541084e+36,1.673514e+15 1.950000e+15
1.6122448979591837,5.198484881833289e+36,1.673514e+15 1.950000e+15
1.7346938775510203,5.232961019029816e+36,1.673514e+15 1.950000e+15
1.8571428571428572,5.2837860112278595e+36,1.673514e+15 1.950000e+15
1.9795918367346939,5.2355646902735935e+36,1.673514e+15 1.950000e+15
2.1020408163265305,5.084932837448849e+36,1.673514e+15 1.950000e+15
2.2244897959183674,4.9722632437152156e+36,1.673514e+15 1.950000e+15
2.3469387755102042,5.032342601354331e+36,1.673514e+15 1.950000e+15
2.4693877551020407,5.271382286673215e+36,1.673514e+15 1.950000e+15
2.5918367346938775,5.58033917503485e+36,1.673514e+15 1.950000e+15
2.7142857142857144,5.817768945732833e+36,1.673514e+15 1.950000e+15
2.836734693877551,5.879641765575746e+36,1.673514e+15 1.950000e+15
2.9591836734693877,5.736292556652806e+36,1.673514e+15 1.950000e+15
3.0816326530612246,5.42654498028698e+36,1.673514e+15 1.950000e+15
3.204081632653061,5.020615583576469e+36,1.673514e+15 1.950000e+15
3.326530612244898,4.587747279430103e+36,1.673514e+15 1.950000e+15
3.4489795918367347,4.187043549790025e+36,1.673514e+15 1.950000e+15
3.571428571428571,3.87228579117485e+36,1.673514e+15 1.950000e+15
3.693877551020408,3.6944825870564387e+36,1.673514e+15 1.950000e+15
3.816326530612245,3.6938254596912196e+36,1.673514e+15 1.950000e+15
3.9387755102040813,3.88456914540842e+36,1.673514e+15 1.950000e+15
4.061224489795919,4.244483794162452e+36,1.673514e+15 1.950000e+15
4.183673469387755,4.718468256294382e+36,1.673514e+15 1.950000e+15
4.3061224489795915,5.2352882771477205e+36,1.673514e+15 1.950000e+15
4.428571428571429,5.72762945298843e+36,1.673514e+15 1.950000e+15
4.551020408163265,6.145908163834416e+36,1.673514e+15 1.950000e+15
4.673469387755102,6.46261760459995e+36,1.673514e+15 1.950000e+15
4.795918367346939,6.669631196531732e+36,1.673514e+15 1.950000e+15
4.918367346938775,6.772705361181078e+36,1.673514e+15 1.950000e+15
5.040816326530612,6.786383780496039e+36,1.673514e+15 1.950000e+15
5.163265306122449,6.730653595937416e+36,1.673514e+15 1.950000e+15
5.285714285714286,6.629270808134508e+36,1.673514e+15 1.950000e+15
5.408163265306122,6.508941240647735e+36,1.673514e+15 1.950000e+15
5.530612244897959,6.39837003529599e+36,1.673514e+15 1.950000e+15
5.653061224489796,6.32639293495914e+36,1.673514e+15 1.950000e+15
5.775510204081632,6.318861169479902e+36,1.673514e+15 1.950000e+15
5.8979591836734695,6.394563801453416e+36,1.673514e+15 1.950000e+15
6.020408163265306,6.561067337170767e+36,1.673514e+15 1.950000e+15
6.142857142857142,6.811701571192321e+36,1.673514e+15 1.950000e+15
6.26530612244898,7.12483122388017e+36,1.673514e+15 1.950000e+15
6.387755102040816,7.466000564396764e+36,1.673514e+15 1.950000e+15
6.5102040816326525,7.792715713167066e+36,1.673514e+15 1.950000e+15
6.63265306122449,8.060861573713639e+36,1.673514e+15 1.950000e+15
6.755102040816326,8.231325735256009e+36,1.673514e+15 1.950000e+15
6.877551020408163,8.275437160301084e+36,1.673514e+15 1.950000e+15
7.0,8.17824671901513e+36,1.673514e+15 1.950000e+15
1.0,5.214326204285318e+36,1.654730e+15 1.950000e+15
1.1224489795918366,5.2143678947308226e+36,1.654730e+15 1.950000e+15
1.2448979591836735,5.214031162092877e+36,1.654730e+15 1.950000e+15
1.3673469387755102,5.216529428663082e+36,1.654730e+15 1.950000e+15
1.489795918367347,5.2097536946520315e+36,1.654730e+15 1.950000e+15
1.6122448979591837,5.201398004864696e+36,1.654730e+15 1.950000e+15
1.7346938775510203,5.241692472985031e+36,1.654730e+15 1.950000e+15
1.8571428571428572,5.279379406688446e+36,1.654730e+15 1.950000e+15
1.9795918367346939,5.2096054926193214e+36,1.654730e+15 1.950000e+15
2.1020408163265305,5.0599283665892544e+36,1.654730e+15 1.950000e+15
2.2244897959183674,4.980216223408812e+36,1.654730e+15 1.950000e+15
2.3469387755102042,5.0836087719302955e+36,1.654730e+15 1.950000e+15
2.4693877551020407,5.346284817676034e+36,1.654730e+15 1.950000e+15
2.5918367346938775,5.64384159964386e+36,1.654730e+15 1.950000e+15
2.7142857142857144,5.838686715384923e+36,1.654730e+15 1.950000e+15
2.836734693877551,5.84284238768242e+36,1.654730e+15 1.950000e+15
2.9591836734693877,5.64499064951701e+36,1.654730e+15 1.950000e+15
3.0816326530612246,5.29684437383411e+36,1.654730e+15 1.950000e+15
3.204081632653061,4.8743475641483315e+36,1.654730e+15 1.950000e+15
3.326530612244898,4.448007690968855e+36,1.654730e+15 1.950000e+15
3.4489795918367347,4.0762568531523054e+36,1.654730e+15 1.950000e+15
3.571428571428571,3.810498310337526e+36,1.654730e+15 1.950000e+15
3.693877551020408,3.696342961447279e+36,1.654730e+15 1.950000e+15
