B,E,N,Band
3.3636363636363638,-5.8889701826483205e-21,0.0,0.0
3.4242424242424243,-5.8883870288496456e-21,0.0,0.0
3.484848484848485,-5.8878038750509714e-21,0.0,0.0
3.5454545454545454,-5.8872207212522965e-21,0.0,0.0
3.606060606060606,-5.8866375674536224e-21,0.0,0.0
3.666666666666667,-5.8860544136549475e-21,0.0,0.0
3.7272727272727275,-5.885471259856273e-21,0.0,0.0
3.787878787878788,-5.884888106057599e-21,0.0,0.0
3.8484848484848486,-5.884304952258924e-21,0.0,0.0
3.909090909090909,-5.88372179846025e-21,0.0,0.0
3.9696969696969697,-5.883138644661575e-21,0.0,0.0
4.03030303030303,-5.882555490862901e-21,0.0,0.0
4.090909090909091,-5.881972337064226e-21,0.0,0.0
4.151515151515151,-5.881389183265552e-21,0.0,0.0
4.212121212121213,-5.880806029466877e-21,0.0,0.0
4.272727272727273,-5.880222875668203e-21,0.0,0.0
4.333333333333334,-5.879639721869529e-21,0.0,0.0
4.3939393939393945,-5.879056568070854e-21,0.0,0.0
4.454545454545455,-5.87847341427218e-21,0.0,0.0
4.515151515151516,-5.877890260473505e-21,0.0,0.0
4.575757575757576,-5.877307106674831e-21,0.0,0.0
4.636363636363637,-5.876723952876156e-21,0.0,0.0
4.696969696969697,-5.876140799077482e-21,0.0,0.0
4.757575757575758,-5.875557645278807e-21,0.0,0.0
4.818181818181818,-5.8749744914801326e-21,0.0,0.0
4.878787878787879,-5.8743913376814585e-21,0.0,0.0
4.9393939393939394,-5.8738081838827836e-21,0.0,0.0
5.0,-5.8732250300841094e-21,0.0,0.0
5.0606060606060606,-5.8726418762854345e-21,0.0,0.0
5.121212121212121,-5.87205872248676e-21,0.0,0.0
5.181818181818182,-5.8714755686880855e-21,0.0,0.0
5.242424242424242,-5.870892414889411e-21,0.0,0.0
5.303030303030303,-5.870309261090737e-21,0.0,0.0
5.363636363636363,-5.869726107292062e-21,0.0,0.0
5.424242424242425,-5.869142953493388e-21,0.0,0.0
5.484848484848485,-5.868559799694713e-21,0.0,0.0
5.545454545454546,-5.867976645896039e-21,0.0,0.0
5.606060606060606,-5.867393492097364e-21,0.0,0.0
5.666666666666667,-5.86681033829869e-21,0.0,0.0
5.7272727272727275,-5.866227184500015e-21,0.0,0.0
5.787878787878788,-5.865644030701341e-21,0.0,0.0
5.848484848484849,-5.865060876902667e-21,0.0,0.0
5.909090909090909,-5.864477723103992e-21,0.0,0.0
5.96969696969697,-5.863894569305318e-21,0.0,0.0
6.03030303030303,-5.863311415506643e-21,0.0,0.0
6.090909090909091,-5.862728261707969e-21,0.0,0.0
6.151515151515151,-5.862145107909294e-21,0.0,0.0
6.212121212121212,-5.86156195411062e-21,0.0,0.0
6.2727272727272725,-5.8609788003119455e-21,0.0,0.0
6.333333333333334,-5.8603956465132706e-21,0.0,0.0
6.3939393939393945,-5.8598124927145965e-21,0.0,0.0
6.454545454545455,-5.8592293389159216e-21,0.0,0.0
6.515151515151516,-5.8586461851172474e-21,0.0,0.0
6.575757575757576,-5.8580630313185725e-21,0.0,0.0
6.636363636363637,-5.857479877519898e-21,0.0,0.0
6.696969696969697,-5.8568967237212235e-21,0.0,0.0
6.757575757575758,-5.856313569922549e-21,0.0,0.0
6.818181818181818,-5.855730416123875e-21,0.0,0.0
6.878787878787879,-5.8551472623252e-21,0.0,0.0
6.9393939393939394,-5.854564108526526e-21,0.0,0.0
7.0,-5.853980954727851e-21,0.0,0.0
1.0,-3.0109727473174617e-21,1.0,0.0
1.0606060606060606,-2.923959668265695e-21,1.0,0.0
1.121212121212121,-2.8393925935769606e-21,1.0,0.0
1.1818181818181819,-2.7570756595122965e-21,1.0,0.0
1.2424242424242424,-2.6768378250717417e-21,1.0,0.0
1.303030303030303,-2.5985286790124625e-21,1.0,0.0
1.3636363636363638,-2.5220151157983994e-21,1.0,0.0
1.4242424242424243,-2.4471786700310473e-21,1.0,0.0
1.4848484848484849,-2.3739133566202476e-21,1.0,0.0
1.5454545454545454,-2.302123904139156e-21,1.0,0.0
1.606060606060606,-2.2317242972661783e-21,1.0,0.0
1.6666666666666667,-2.162636564682263e-21,1.0,0.0
1.7272727272727273,-2.0947897637173736e-21,1.0,0.0
1.7878787878787878,-2.0281191240659915e-21,1.0,0.0
1.8484848484848486,-1.96256532113402e-21,1.0,0.0
1.9090909090909092,-1.898073855808953e-21,1.0,0.0
1.9696969696969697,-1.8345945222014675e-21,1.0,0.0
2.0303030303030303,-1.772080948572297e-21,1.0,0.0
2.090909090909091,-1.710490199508605e-21,1.0,0.0
2.1515151515151514,-1.649782429648592e-21,1.0,0.0
2.212121212121212,-1.5899205810183144e-21,1.0,0.0
2.2727272727272725,-1.5308701174494995e-21,1.0,0.0
2.3333333333333335,-1.4725987906724578e-21,1.0,0.0
2.393939393939394,-1.4150764335856582e-21,1.0,0.0
2.4545454545454546,-1.3582747769395863e-21,1.0,0.0
2.515151515151515,-1.3021672862730131e-21,1.0,0.0
2.5757575757575757,-1.2467290164323417e-21,1.0,0.0
2.6363636363636367,-1.1919364814108276e-21,1.0,0.0
