B,dos_at_mu,System([band density])
1.0,3.1978781050816705e+36,1.673514e+15 1.950000e+15
1.1224489795918366,8.456790310041417e+36,1.673514e+15 1.950000e+15
1.2448979591836735,6.712706167605046e+35,1.673514e+15 1.950000e+15
1.3673469387755102,8.633777724814194e+36,1.673514e+15 1.950000e+15
1.489795918367347,8.861719027603044e+36,1.673514e+15 1.950000e+15
1.6122448979591837,2.5494377662812606e+36,1.673514e+15 1.950000e+15
1.7346938775510203,2.1793125368973665e+36,1.673514e+15 1.950000e+15
1.8571428571428572,1.0180125872974686e+37,1.673514e+15 1.950000e+15
1.9795918367346939,1.0597541610883206e+37,1.673514e+15 1.950000e+15
2.1020408163265305,1.202947161056013e+37,1.673514e+15 1.950000e+15
2.2244897959183674,3.425303284161645e+35,1.673514e+15 1.950000e+15
2.3469387755102042,1.1901932096480777e+37,1.673514e+15 1.950000e+15
2.4693877551020407,1.1260775992003556e+37,1.673514e+15 1.950000e+15
2.5918367346938775,8.04768033715306e+36,1.673514e+15 1.950000e+15
2.7142857142857144,1.6025489793089846e+37,1.673514e+15 1.950000e+15
2.836734693877551,6.823791969999914e+36,1.673514e+15 1.950000e+15
2.9591836734693877,8.393789743857684e+35,1.673514e+15 1.950000e+15
3.0816326530612246,5.173036408260762e+35,1.673514e+15 1.950000e+15
3.204081632653061,5.2428597168217897e+36,1.673514e+15 1.950000e+15
3.326530612244898,5.339849342000173e+34,1.673514e+15 1.950000e+15
3.4489795918367347,2.0470004895078094e+34,1.673514e+15 1.950000e+15
3.571428571428571,4.135647890583951e+36,1.673514e+15 1.950000e+15
3.693877551020408,1.1413596952031244e+36,1.673514e+15 1.950000e+15
3.816326530612245,2.0410124990739998e+30,1.673514e+15 1.950000e+15
3.9387755102040813,1.5469737583103905e+32,1.673514e+15 1.950000e+15
4.061224489795919,6.169027006638569e+36,1.673514e+15 1.950000e+15
4.183673469387755,1.2856983424420825e+37,1.673514e+15 1.950000e+15
4.3061224489795915,4.704457548897996e+35,1.673514e+15 1.950000e+15
4.428571428571429,1.2668827987574215e+36,1.673514e+15 1.950000e+15
4.551020408163265,2.378877005573392e+37,1.673514e+15 1.950000e+15
4.673469387755102,1.99857548541673e+37,1.673514e+15 1.950000e+15
4.795918367346939,2.842981328293414e+37,1.673514e+15 1.950000e+15
4.918367346938775,5.2974876753294126e+36,1.673514e+15 1.950000e+15
5.040816326530612,9.674325297310104e+33,1.673514e+15 1.950000e+15
5.163265306122449,2.262922666784772e+31,1.673514e+15 1.950000e+15
5.285714285714286,6.175071269142715e+31,1.673514e+15 1.950000e+15
5.408163265306122,1.0719283286094537e+35,1.673514e+15 1.950000e+15
5.530612244897959,2.1418751043143516e+37,1.673514e+15 1.950000e+15
5.653061224489796,2.4643565438110054e+37,1.673514e+15 1.950000e+15
5.775510204081632,2.202626490970313e+37,1.673514e+15 1.950000e+15
5.8979591836734695,3.3335763189231944e+37,1.673514e+15 1.950000e+15
6.020408163265306,1.6260912846466218e+36,1.673514e+15 1.950000e+15
6.142857142857142,1.949016828178476e+32,1.673514e+15 1.950000e+15
