B,den,N,Band,System([band density])
3.745762711864407,-2057266639986286.5,2,1,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
1.4067796610169492,-2043524877487802.5,4,1,6.298000e+14 1.950000e+15 2.630000e+14 2.630000e+14
4.966101694915254,-2007737273811771.0,1,0,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
3.6440677966101696,-2024757691194685.5,2,1,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
2.016949152542373,-2000674472558373.5,3,1,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
1.1016949152542372,-1997914278147439.2,5,1,6.264000e+14 1.950000e+15 2.840000e+14 2.840000e+14
2.1186440677966103,-1973484213609567.0,2,0,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
1.1016949152542372,-1974511499227370.8,4,0,6.230000e+14 1.950000e+15 3.050000e+14 3.050000e+14
3.440677966101695,-1932955531942534.0,2,1,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
1.9152542372881356,-1905375383284102.0,3,1,6.196000e+14 1.950000e+15 3.260000e+14 3.260000e+14
4.76271186440678,-1878708237514635.8,1,0,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
2.016949152542373,-1882088169207688.0,2,0,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
3.3389830508474576,-1864848849433323.5,2,1,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
1.2033898305084745,-1858406634657058.8,1,2,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
1.2033898305084745,-1858406634657058.8,1,3,6.162000e+14 1.950000e+15 3.470000e+14 3.470000e+14
4.661016949152542,-1824655577801263.0,1,0,6.128000e+14 1.950000e+15 3.680000e+14 3.680000e+14
4.559322033898305,-1777538697809743.2,1,0,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
1.4067796610169492,-1788601709864113.5,3,0,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
3.2372881355932206,-1784920760156291.8,2,1,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
1.4067796610169492,-1788611151673674.5,4,1,6.094000e+14 1.950000e+15 3.890000e+14 3.890000e+14
4.4576271186440675,-1736581462491225.0,1,0,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
1.2033898305084745,-1744774747204326.8,5,1,6.060000e+14 1.950000e+15 4.100000e+14 4.100000e+14
4.3559322033898304,-1700866516263514.5,1,0,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
3.135593220338983,-1697550038778330.2,2,1,6.026000e+14 1.950000e+15 4.310000e+14 4.310000e+14
4.152542372881356,-1642964307018624.5,1,0,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
1.1016949152542372,-1628540821592888.0,4,0,5.992000e+14 1.950000e+15 4.520000e+14 4.520000e+14
3.745762711864407,-1594265367004563.0,1,0,5.958000e+14 1.950000e+15 4.730000e+14 4.730000e+14
3.8474576271186445,-1604807429804419.0,1,0,5.958000e+14 1.950000e+15 4.730000e+14 4.730000e+14
3.9491525423728815,-1613007392013212.2,1,0,5.958000e+14 1.950000e+15 4.730000e+14 4.730000e+14
3.0338983050847457,-1608827277516058.0,2,1,5.958000e+14 1.950000e+15 4.730000e+14 4.730000e+14
1.5084745762711864,-1593427162104416.8,4,1,5.958000e+14 1.950000e+15 4.730000e+14 4.730000e+14
3.5423728813559325,-1553642839132411.0,1,0,5.924000e+14 1.950000e+15 4.940000e+14 4.940000e+14
1.1016949152542372,-1565587130269161.5,5,1,5.924000e+14 1.950000e+15 4.940000e+14 4.940000e+14
3.440677966101695,-1518705131192930.0,1,0,5.890000e+14 1.950000e+15 5.150000e+14 5.150000e+14
2.9322033898305087,-1525719659953749.0,2,1,5.890000e+14 1.950000e+15 5.150000e+14 5.150000e+14
3.3389830508474576,-1472705889138143.8,1,0,5.856000e+14 1.950000e+15 5.350000e+14 5.350000e+14
1.5084745762711864,-1453432580117852.0,3,0,5.856000e+14 1.950000e+15 5.350000e+14 5.350000e+14
2.830508474576271,-1454642317188394.0,2,1,5.856000e+14 1.950000e+15 5.350000e+14 5.350000e+14
1.5084745762711864,-1468278480850702.5,4,1,5.856000e+14 1.950000e+15 5.350000e+14 5.350000e+14
3.2372881355932206,-1417028357120295.5,1,0,5.822000e+14 1.950000e+15 5.550000e+14 5.550000e+14
3.135593220338983,-1355110873217457.5,1,0,5.788000e+14 1.950000e+15 5.800000e+14 5.800000e+14
1.4067796610169492,-1364423561375508.5,3,0,5.788000e+14 1.950000e+15 5.800000e+14 5.800000e+14
1.4067796610169492,-1358213928906898.8,4,1,5.788000e+14 1.950000e+15 5.800000e+14 5.800000e+14
2.6271186440677967,-1317677859241857.5,2,1,5.754000e+14 1.950000e+15 6.000000e+14 6.000000e+14
1.1016949152542372,-1336428092712153.2,5,1,5.754000e+14 1.950000e+15 6.000000e+14 6.000000e+14
3.0338983050847457,-1291714124062366.8,1,0,5.720000e+14 1.950000e+15 6.200000e+14 6.200000e+14
2.6271186440677967,-1271765839467523.0,2,1,5.720000e+14 1.950000e+15 6.200000e+14 6.200000e+14
1.1016949152542372,-1270931055900754.0,5,1,5.720000e+14 1.950000e+15 6.200000e+14 6.200000e+14
2.9322033898305087,-1223721939320091.5,1,0,5.686000e+14 1.950000e+15 6.400000e+14 6.400000e+14
2.9322033898305087,-1206818612486675.5,1,0,5.652000e+14 1.950000e+15 6.600000e+14 6.600000e+14
2.1186440677966103,-1190871683816241.5,3,1,5.652000e+14 1.950000e+15 6.600000e+14 6.600000e+14
2.2203389830508478,-1145940717332372.8,2,0,5.618000e+14 1.950000e+15 6.850000e+14 6.850000e+14
2.7288135593220337,-1155413392904845.0,2,1,5.618000e+14 1.950000e+15 6.850000e+14 6.850000e+14
2.9322033898305087,-1098093348419349.4,1,0,5.584000e+14 1.950000e+15 7.050000e+14 7.050000e+14
1.1016949152542372,-1103551192872866.2,4,0,5.584000e+14 1.950000e+15 7.050000e+14 7.050000e+14
2.1186440677966103,-1092453579454053.2,3,1,5.584000e+14 1.950000e+15 7.050000e+14 7.050000e+14
2.2203389830508478,-1020805354761902.2,2,0,5.516000e+14 1.950000e+15 7.450000e+14 7.450000e+14
2.830508474576271,-1024417013346468.4,2,1,5.516000e+14 1.950000e+15 7.450000e+14 7.450000e+14
2.016949152542373,-1017309938970655.0,3,1,5.516000e+14 1.950000e+15 7.450000e+14 7.450000e+14
1.1016949152542372,-1029292712176288.1,5,1,5.516000e+14 1.950000e+15 7.450000e+14 7.450000e+14
2.1186440677966103,-956843327611221.6,2,0,5.482000e+14 1.950000e+15 7.650000e+14 7.650000e+14
1.9152542372881356,-971324671727765.1,3,1,5.482000e+14 1.950000e+15 7.650000e+14 7.650000e+14
2.016949152542373,-913330401821939.2,2,0,5.448000e+14 1.950000e+15 7.900000e+14 7.900000e+14
1.8135593220338984,-922758414211743.9,3,1,5.448000e+14 1.950000e+15 7.900000e+14 7.900000e+14
1.8135593220338984,-855161502013824.2,2,0,5.414000e+14 1.950000e+15 8.100000e+14 8.100000e+14
1.9152542372881356,-886771567595053.8,2,0,5.414000e+14 1.950000e+15 8.100000e+14 8.100000e+14
1.4067796610169492,-853807983454694.5,3,0,5.414000e+14 1.950000e+15 8.100000e+14 8.100000e+14
3.135593220338983,-824463676673451.9,1,0,5.380000e+14 1.950000e+15 8.300000e+14 8.300000e+14
3.0338983050847457,-782554285285117.2,2,1,5.346000e+14 1.950000e+15 8.500000e+14 8.500000e+14
1.4067796610169492,-691526973317476.5,3,0,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
6.186440677966102,-679353071780791.8,1,1,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
6.288135593220339,-688284890528283.8,1,1,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
6.389830508474577,-693121930517210.9,1,1,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
6.491525423728814,-693960877629724.5,1,1,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
6.593220338983051,-689053431141587.5,1,1,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
6.694915254237289,-676681619951385.2,1,1,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
1.4067796610169492,-674934240861208.4,4,1,5.278000e+14 1.950000e+15 8.950000e+14 8.950000e+14
1.8135593220338984,-654149867094880.0,2,0,5.244000e+14 1.950000e+15 9.150000e+14 9.150000e+14
1.305084745762712,-635292002141381.8,3,0,5.244000e+14 1.950000e+15 9.150000e+14 9.150000e+14
5.88135593220339,-628075637110777.8,1,1,5.244000e+14 1.950000e+15 9.150000e+14 9.150000e+14
5.983050847457627,-649087715849588.2,1,1,5.244000e+14 1.950000e+15 9.150000e+14 9.150000e+14
6.796610169491526,-660813218969798.8,1,1,5.244000e+14 1.950000e+15 9.150000e+14 9.150000e+14
6.898305084745763,-642766211099152.8,1,1,5.244000e+14 1.950000e+15 9.150000e+14 9.150000e+14
1.305084745762712,-615657043222655.8,3,0,5.210000e+14 1.950000e+15 9.350000e+14 9.350000e+14
5.779661016949153,-603312950287525.8,1,1,5.210000e+14 1.950000e+15 9.350000e+14 9.350000e+14
5.576271186440678,-544411039156220.4,1,1,5.176000e+14 1.950000e+15 9.550000e+14 9.550000e+14
5.677966101694915,-575245772906120.2,1,1,5.176000e+14 1.950000e+15 9.550000e+14 9.550000e+14
1.8135593220338984,-574517500767011.0,3,1,5.176000e+14 1.950000e+15 9.550000e+14 9.550000e+14
1.1016949152542372,-561264984758884.9,5,1,5.176000e+14 1.950000e+15 9.550000e+14 9.550000e+14
1.305084745762712,-525774721704277.75,3,0,5.142000e+14 1.950000e+15 9.750000e+14 9.750000e+14
5.474576271186441,-511177999329620.9,1,1,5.142000e+14 1.950000e+15 9.750000e+14 9.750000e+14
1.1016949152542372,-520376706096541.4,5,1,5.142000e+14 1.950000e+15 9.750000e+14 9.750000e+14
1.305084745762712,-452570525921884.5,3,0,5.108000e+14 1.950000e+15 1.000000e+15 1.000000e+15
5.372881355932203,-476253568029285.0,1,1,5.108000e+14 1.950000e+15 1.000000e+15 1.000000e+15
3.3389830508474576,-461041058276603.94,2,1,5.108000e+14 1.950000e+15 1.000000e+15 1.000000e+15
5.169491525423729,-404058885302957.4,1,1,5.074000e+14 1.950000e+15 1.020000e+15 1.020000e+15
3.745762711864407,-418884813510074.1,1,2,5.074000e+14 1.950000e+15 1.020000e+15 1.020000e+15
3.745762711864407,-418884813510074.1,1,3,5.074000e+14 1.950000e+15 1.020000e+15 1.020000e+15
3.6440677966101696,-379743991398463.5,1,0,5.040000e+14 1.950000e+15 1.040000e+15 1.040000e+15
1.9152542372881356,-390545943186251.25,2,0,5.040000e+14 1.950000e+15 1.040000e+15 1.040000e+15
5.067796610169491,-366613211159520.9,1,1,5.040000e+14 1.950000e+15 1.040000e+15 1.040000e+15
1.305084745762712,-357626099614922.5,3,2,5.040000e+14 1.950000e+15 1.040000e+15 1.040000e+15
1.305084745762712,-357626099614922.5,3,3,5.040000e+14 1.950000e+15 1.040000e+15 1.040000e+15
4.966101694915254,-323700742846599.0,1,1,5.006000e+14 1.950000e+15 1.060000e+15 1.060000e+15
1.9152542372881356,-272987170644850.88,3,1,4.972000e+14 1.950000e+15 1.080000e+15 1.080000e+15
4.864406779661017,-222245134550107.0,1,1,4.938000e+14 1.950000e+15 1.105000e+15 1.105000e+15
3.3389830508474576,-246099157098264.3,2,1,4.938000e+14 1.950000e+15 1.105000e+15 1.105000e+15
4.864406779661017,-175272373739098.25,1,1,4.904000e+14 1.950000e+15 1.125000e+15 1.125000e+15
3.135593220338983,-172880034306943.62,2,1,4.904000e+14 1.950000e+15 1.125000e+15 1.125000e+15
3.9491525423728815,-161977757196145.06,1,0,4.870000e+14 1.950000e+15 1.145000e+15 1.145000e+15
2.016949152542373,-142394501777778.38,2,0,4.870000e+14 1.950000e+15 1.145000e+15 1.145000e+15
3.0338983050847457,-132553537458283.88,2,1,4.870000e+14 1.950000e+15 1.145000e+15 1.145000e+15
2.9322033898305087,-97497073280816.62,2,1,4.836000e+14 1.950000e+15 1.165000e+15 1.165000e+15
4.050847457627119,-58406374143758.5,1,0,4.802000e+14 1.950000e+15 1.185000e+15 1.185000e+15
1.0,-46344909566333.5,4,0,4.802000e+14 1.950000e+15 1.185000e+15 1.185000e+15
2.6271186440677967,-61476550483168.375,2,1,4.802000e+14 1.950000e+15 1.185000e+15 1.185000e+15
2.7288135593220337,-64910060038494.5,2,1,4.802000e+14 1.950000e+15 1.185000e+15 1.185000e+15
2.830508474576271,-74002142008515.38,2,1,4.802000e+14 1.950000e+15 1.185000e+15 1.185000e+15
4.3559322033898304,-47899527645136.69,1,2,4.802000e+14 1.950000e+15 1.185000e+15 1.185000e+15
4.3559322033898304,-47899527645136.69,1,3,4.802000e+14 1.950000e+15 1.185000e+15 1.185000e+15
1.305084745762712,-15807174337865.75,3,0,4.768000e+14 1.950000e+15 1.210000e+15 1.210000e+15
1.0,-18027438386403.5,4,0,4.768000e+14 1.950000e+15 1.210000e+15 1.210000e+15
1.7118644067796611,4029459794878.5,3,1,4.768000e+14 1.950000e+15 1.210000e+15 1.210000e+15
4.152542372881356,34638635633676.0,1,0,4.734000e+14 1.950000e+15 1.230000e+15 1.230000e+15
1.9152542372881356,32896475556475.0,2,0,4.734000e+14 1.950000e+15 1.230000e+15 1.230000e+15
2.016949152542373,45280040584532.625,2,0,4.734000e+14 1.950000e+15 1.230000e+15 1.230000e+15
1.7118644067796611,33117351857572.5,3,1,4.734000e+14 1.950000e+15 1.230000e+15 1.230000e+15
1.305084745762712,40854315522702.0,4,1,4.734000e+14 1.950000e+15 1.230000e+15 1.230000e+15
1.0,64578973457022.25,4,0,4.700000e+14 1.950000e+15 1.250000e+15 1.250000e+15
5.067796610169491,87763696253508.0,1,1,4.700000e+14 1.950000e+15 1.250000e+15 1.250000e+15
1.7118644067796611,76947927597496.25,3,1,4.700000e+14 1.950000e+15 1.250000e+15 1.250000e+15
3.2372881355932206,132851609743110.38,1,0,4.666000e+14 1.950000e+15 1.270000e+15 1.270000e+15
3.3389830508474576,126065372410715.25,1,0,4.666000e+14 1.950000e+15 1.270000e+15 1.270000e+15
3.440677966101695,129737384398712.12,1,0,4.666000e+14 1.950000e+15 1.270000e+15 1.270000e+15
1.0,109693774761327.0,4,0,4.666000e+14 1.950000e+15 1.270000e+15 1.270000e+15
1.7118644067796611,133673257469645.25,3,1,4.666000e+14 1.950000e+15 1.270000e+15 1.270000e+15
2.9322033898305087,175782509357498.5,1,0,4.632000e+14 1.950000e+15 1.290000e+15 1.290000e+15
3.0338983050847457,162058881457821.75,1,0,4.632000e+14 1.950000e+15 1.290000e+15 1.290000e+15
3.6440677966101696,171205443073208.25,1,0,4.632000e+14 1.950000e+15 1.290000e+15 1.290000e+15
4.254237288135593,170011053439815.0,1,0,4.632000e+14 1.950000e+15 1.290000e+15 1.290000e+15
4.76271186440678,184270970514987.3,1,2,4.632000e+14 1.950000e+15 1.290000e+15 1.290000e+15
4.76271186440678,184270970514987.3,1,3,4.632000e+14 1.950000e+15 1.290000e+15 1.290000e+15
2.830508474576271,215385964569383.75,1,0,4.598000e+14 1.950000e+15 1.315000e+15 1.315000e+15
3.745762711864407,206129552135674.5,1,0,4.598000e+14 1.950000e+15 1.315000e+15 1.315000e+15
2.6271186440677967,223109462389052.5,2,1,4.598000e+14 1.950000e+15 1.315000e+15 1.315000e+15
1.305084745762712,207396801773925.25,4,1,4.598000e+14 1.950000e+15 1.315000e+15 1.315000e+15
6.084745762711865,273942392825218.75,0,0,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
6.186440677966102,257619987780001.0,0,0,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
6.288135593220339,251918964904874.88,0,0,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
6.389830508474577,253966292928199.12,0,0,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
6.491525423728814,261742839415374.5,0,0,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
6.593220338983051,273884146562190.12,0,0,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
3.8474576271186445,246623136100710.5,1,0,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
1.305084745762712,258315685215140.0,4,1,4.564000e+14 1.950000e+15 1.335000e+15 1.335000e+15
6.084745762711865,300341386137135.75,0,0,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
6.694915254237289,290062829767208.75,0,0,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
6.796610169491526,308032986909299.75,0,0,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
4.254237288135593,324374439278264.5,1,0,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
1.305084745762712,304870169529466.25,4,1,4.530000e+14 1.950000e+15 1.355000e+15 1.355000e+15
6.084745762711865,337704167245676.25,0,0,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
7.0,351438399789372.5,0,0,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
2.830508474576271,345732303802829.25,1,0,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
4.152542372881356,345758165860805.5,1,0,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
4.254237288135593,344234070022493.5,1,0,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
1.305084745762712,351580304864498.75,4,1,4.496000e+14 1.950000e+15 1.375000e+15 1.375000e+15
6.084745762711865,388418102957625.25,0,0,4.462000e+14 1.950000e+15 1.395000e+15 1.395000e+15
1.305084745762712,404328130341801.5,4,1,4.462000e+14 1.950000e+15 1.395000e+15 1.395000e+15
1.305084745762712,480596872416892.75,3,0,4.394000e+14 1.950000e+15 1.440000e+15 1.440000e+15
6.186440677966102,544497434574282.25,0,0,4.360000e+14 1.950000e+15 1.460000e+15 1.460000e+15
1.8135593220338984,545271509342305.0,2,0,4.360000e+14 1.950000e+15 1.460000e+15 1.460000e+15
1.305084745762712,531956164806792.75,3,0,4.360000e+14 1.950000e+15 1.460000e+15 1.460000e+15
5.576271186440678,517422815399130.75,1,1,4.360000e+14 1.950000e+15 1.460000e+15 1.460000e+15
1.305084745762712,568271465087162.8,3,0,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
1.8135593220338984,574491807456883.8,3,1,4.326000e+14 1.950000e+15 1.480000e+15 1.480000e+15
6.288135593220339,626350332744875.0,0,0,4.292000e+14 1.950000e+15 1.500000e+15 1.500000e+15
5.677966101694915,615238412714111.8,1,1,4.292000e+14 1.950000e+15 1.500000e+15 1.500000e+15
1.305084745762712,664321973789692.5,4,1,4.258000e+14 1.950000e+15 1.525000e+15 1.525000e+15
1.2033898305084745,745252702594975.2,5,2,4.190000e+14 1.950000e+15 1.565000e+15 1.565000e+15
1.2033898305084745,745252702594975.2,5,3,4.190000e+14 1.950000e+15 1.565000e+15 1.565000e+15
3.0338983050847457,795566718755508.2,1,0,4.156000e+14 1.950000e+15 1.585000e+15 1.585000e+15
1.7118644067796611,817017565164942.8,3,1,4.156000e+14 1.950000e+15 1.585000e+15 1.585000e+15
6.593220338983051,835907061815657.0,0,0,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
1.7118644067796611,846141471885477.2,2,0,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
1.8135593220338984,837428497981961.1,3,1,4.122000e+14 1.950000e+15 1.605000e+15 1.605000e+15
1.9152542372881356,887950807922715.0,2,0,4.088000e+14 1.950000e+15 1.630000e+15 1.630000e+15
1.0,1047299182256039.5,5,1,3.986000e+14 1.950000e+15 1.690000e+15 1.690000e+15
6.898305084745763,1092208967756687.2,0,0,3.952000e+14 1.950000e+15 1.710000e+15 1.710000e+15
1.0,1087019744237480.8,5,1,3.952000e+14 1.950000e+15 1.710000e+15 1.710000e+15
1.1016949152542372,1084988328327443.8,6,2,3.952000e+14 1.950000e+15 1.710000e+15 1.710000e+15
1.1016949152542372,1084988328327443.8,6,3,3.952000e+14 1.950000e+15 1.710000e+15 1.710000e+15
7.0,1112011093556052.5,0,0,3.918000e+14 1.950000e+15 1.735000e+15 1.735000e+15
1.7118644067796611,1118027553250710.2,2,0,3.918000e+14 1.950000e+15 1.735000e+15 1.735000e+15
1.0,1142603682450136.2,5,1,3.918000e+14 1.950000e+15 1.735000e+15 1.735000e+15
2.2203389830508478,1125494485620697.5,3,2,3.918000e+14 1.950000e+15 1.735000e+15 1.735000e+15
2.2203389830508478,1125494485620697.5,3,3,3.918000e+14 1.950000e+15 1.735000e+15 1.735000e+15
3.2372881355932206,1159428583101813.5,1,0,3.884000e+14 1.950000e+15 1.755000e+15 1.755000e+15
1.7118644067796611,1173962900875128.8,2,0,3.884000e+14 1.950000e+15 1.755000e+15 1.755000e+15
1.2033898305084745,1186164962656458.8,3,0,3.884000e+14 1.950000e+15 1.755000e+15 1.755000e+15
2.5254237288135597,1171876893041079.5,2,1,3.884000e+14 1.950000e+15 1.755000e+15 1.755000e+15
1.7118644067796611,1156439124848607.0,3,1,3.884000e+14 1.950000e+15 1.755000e+15 1.755000e+15
1.0,1187260730414827.2,5,1,3.884000e+14 1.950000e+15 1.755000e+15 1.755000e+15
1.7118644067796611,1229933689785627.0,2,0,3.850000e+14 1.950000e+15 1.775000e+15 1.775000e+15
1.2033898305084745,1227055971409225.0,3,0,3.850000e+14 1.950000e+15 1.775000e+15 1.775000e+15
2.6271186440677967,1214951919728447.2,2,1,3.850000e+14 1.950000e+15 1.775000e+15 1.775000e+15
1.7118644067796611,1213215590264109.5,3,1,3.850000e+14 1.950000e+15 1.775000e+15 1.775000e+15
